"Set","Song","Date"
"Set 2","Rock and Roll",2010-08-17
"Set 2","Weekapaug Groove",2010-08-17
"Set 2","Loving Cup",2010-08-17
"Encore","Show of Life",2010-08-17
"Encore","Golgi Apparatus",2010-08-17
"Set 1","Down with Disease",2010-08-18
"Set 1","Sample in a Jar",2010-08-18
"Set 1","Guelah Papyrus",2010-08-18
"Set 1","Poor Heart",2010-08-18
"Set 1","Ocelot",2010-08-18
"Set 1","Chalk Dust Torture",2010-08-18
"Set 1","Bathtub Gin",2010-08-18
"Set 1","Tube",2010-08-18
"Set 1","Destiny Unbound",2010-08-18
"Set 1","Joy",2010-08-18
"Set 1","Run Like an Antelope",2010-08-18
"Set 2","Axilla",2010-08-18
"Set 2","Timber (Jerry The Mule)",2010-08-18
"Set 2","Light",2010-08-18
"Set 2","46 Days",2010-08-18
"Set 2","My Friend, My Friend",2010-08-18
"Set 2","Harry Hood",2010-08-18
"Set 2","Tweezer",2010-08-18
"Set 2","The Horse",2010-08-18
"Set 2","Silent in the Morning",2010-08-18
"Set 2","You Enjoy Myself",2010-08-18
"Encore","Suzy Greenberg",2010-08-18
"Encore","Tweezer Reprise",2010-08-18
"Set 1","Down with Disease",2010-10-08
"Set 1","Cities",2010-10-08
"Set 1","Possum",2010-10-08
"Set 1","Wolfman's Brother",2010-10-08
"Set 1","Chalk Dust Torture",2010-10-08
"Set 1","Rock and Roll",2010-10-08
"Set 1","Also Sprach Zarathustra",2010-10-08
"Set 1","Backwards Down the Number Line",2010-10-08
"Set 1","Harry Hood",2010-10-08
"Set 1","Light",2010-10-08
"Set 1","Suzy Greenberg",2010-10-08
"Set 1","You Enjoy Myself",2010-10-08
"Encore","Cavern",2010-10-08
"Encore","First Tube",2010-10-08
"Set 1","Chalk Dust Torture",2010-10-10
"Set 1","Ocelot",2010-10-10
"Set 1","It's Ice",2010-10-10
"Set 1","Bouncing Around the Room",2010-10-10
"Set 1","Funky Bitch",2010-10-10
"Set 1","AC/DC Bag",2010-10-10
"Set 1","NICU",2010-10-10
"Set 1","The Moma Dance",2010-10-10
"Set 1","Horn",2010-10-10
"Set 1","Stash",2010-10-10
"Set 1","Golgi Apparatus",2010-10-10
"Set 2","Mike's Song",2010-10-10
"Set 2","Simple",2010-10-10
"Set 2","Ghost",2010-10-10
"Set 2","Weekapaug Groove",2010-10-10
"Set 2","Fee",2010-10-10
"Set 2","Makisupa Policeman",2010-10-10
"Set 2","My Problem Right There",2010-10-10
"Set 2","Makisupa Policeman",2010-10-10
"Set 2","Slave to the Traffic Light",2010-10-10
"Set 2","Strange Design",2010-10-10
"Set 2","Julius",2010-10-10
"Encore","Loving Cup",2010-10-10
"Set 1","Runaway Jim",2010-10-11
"Set 1","Foam",2010-10-11
"Set 1","Back on the Train",2010-10-11
"Set 1","Wolfman's Brother",2010-10-11
"Set 1","Reba",2010-10-11
"Set 1","Halley's Comet",2010-10-11
"Set 1","Tweezer",2010-10-11
"Set 1","What Things Seem",2010-10-11
"Set 1","The Squirming Coil",2010-10-11
"Set 1","Run Like an Antelope",2010-10-11
"Set 2","Golden Age",2010-10-11
"Set 2","Piper",2010-10-11
"Set 2","Camel Walk",2010-10-11
"Set 2","Alaska",2010-10-11
"Set 2","Gotta Jibboo",2010-10-11
"Set 2","Wading in the Velvet Sea",2010-10-11
"Set 2","Twist",2010-10-11
"Set 2","Fluffhead",2010-10-11
"Set 2","Backwards Down the Number Line",2010-10-11
"Encore","Sleeping Monkey",2010-10-11
"Encore","Tweezer Reprise",2010-10-11
"Set 1","Stealing Time From the Faulty Plan",2010-10-12
"Set 1","Time Turns Elastic",2010-10-12
"Set 1","Meat",2010-10-12
"Set 1","Divided Sky",2010-10-12
"Set 1","Timber (Jerry The Mule)",2010-10-12
"Set 1","On Your Way Down",2010-10-12
"Set 1","Heavy Things",2010-10-12
"Set 1","Sugar Shack",2010-10-12
"Set 1","46 Days",2010-10-12
"Set 2","Carini",2010-10-12
"Set 2","David Bowie",2010-10-12
"Set 2","Light",2010-10-12
"Set 2","Theme From the Bottom",2010-10-12
"Set 2","Free",2010-10-12
"Set 2","Joy",2010-10-12
"Set 2","Halfway to the Moon",2010-10-12
"Set 2","Bug",2010-10-12
"Set 2","Summer of '89",2010-10-12
"Set 2","Split Open and Melt",2010-10-12
"Encore","Meatstick",2010-10-12
"Set 1","Punch You in the Eye",2010-10-15
"Set 1","Possum",2010-10-15
"Set 1","Bathtub Gin",2010-10-15
"Set 1","Bill Bailey, Won't You Please Come Home?",2010-10-15
"Set 1","Boogie On Reggae Woman",2010-10-15
"Set 1","Destiny Unbound",2010-10-15
"Set 1","Backwards Down the Number Line",2010-10-15
"Set 1","Bouncing Around the Room",2010-10-15
"Set 1","Stash",2010-10-15
"Set 1","Joy",2010-10-15
"Set 1","Buffalo Bill",2010-10-15
"Set 1","Dog Faced Boy",2010-10-15
"Set 1","Run Like an Antelope",2010-10-15
"Set 2","Down with Disease",2010-10-15
"Set 2","Prince Caspian",2010-10-15
"Set 2","Twist",2010-10-15
"Set 2","Roses Are Free",2010-10-15
"Set 2","My Friend, My Friend",2010-10-15
"Set 2","My Problem Right There",2010-10-15
"Set 2","Tube",2010-10-15
"Set 2","Mike's Song",2010-10-15
"Set 2","The Horse",2010-10-15
"Set 2","Silent in the Morning",2010-10-15
"Set 2","Mexican Cousin",2010-10-15
"Set 2","Weekapaug Groove",2010-10-15
"Set 2","Suzy Greenberg",2010-10-15
"Set 2","Slave to the Traffic Light",2010-10-15
"Encore","Character Zero",2010-10-15
"Set 1","Kill Devil Falls",2010-10-16
"Set 1","Guelah Papyrus",2010-10-16
"Set 1","The Curtain With",2010-10-16
"Set 1","The Mango Song",2010-10-16
"Set 1","Sand",2010-10-16
"Set 1","Limb By Limb",2010-10-16
"Set 1","Sneakin' Sally Through the Alley",2010-10-16
"Set 1","Uncle Pen",2010-10-16
"Set 1","Pebbles and Marbles",2010-10-16
"Set 1","Cavern",2010-10-16
"Set 1","David Bowie",2010-10-16
"Set 2","Crosseyed and Painless",2010-10-16
"Set 2","Dirt",2010-10-16
"Set 2","Fluffhead",2010-10-16
"Set 2","Also Sprach Zarathustra",2010-10-16
"Set 2","Tweezer",2010-10-16
"Set 2","Show of Life",2010-10-16
"Set 2","You Enjoy Myself",2010-10-16
"Encore","I Been Around",2010-10-16
"Encore","Quinn the Eskimo",2010-10-16
"Encore","Tweezer Reprise",2010-10-16
"Set 1","Chalk Dust Torture",2010-10-19
"Set 1","Back on the Train",2010-10-19
"Set 1","Torn and Frayed",2010-10-19
"Set 1","Bathtub Gin",2010-10-19
"Set 1","Gumbo",2010-10-19
"Set 1","Divided Sky",2010-10-19
"Set 1","Jesus Just Left Chicago",2010-10-19
"Set 1","Nellie Kane",2010-10-19
"Set 1","46 Days",2010-10-19
"Set 1","Possum",2010-10-19
"Set 2","Fuck Your Face",2010-10-19
"Set 2","Mike's Song",2010-10-19
"Set 2","Fuck Your Face",2010-10-19
"Set 2","Light",2010-10-19
"Set 2","Twenty Years Later",2010-10-19
"Set 2","Fast Enough for You",2010-10-19
"Set 2","Weekapaug Groove",2010-10-19
"Set 2","Halley's Comet",2010-10-19
"Set 2","Free",2010-10-19
"Set 2","Harry Hood",2010-10-19
"Set 2","Golgi Apparatus",2010-10-19
"Set 2","A Day in the Life",2010-10-19
"Encore","Reba",2010-10-19
"Encore","Backwards Down the Number Line",2010-10-19
"Set 1","My Soul",2010-10-20
"Set 1","Stealing Time From the Faulty Plan",2010-10-20
"Set 1","Vultures",2010-10-20
"Set 1","Wolfman's Brother",2010-10-20
"Set 1","Cities",2010-10-20
"Set 1","Guyute",2010-10-20
"Set 1","David Bowie",2010-10-20
"Set 1","Wilson",2010-10-20
"Set 1","McGrupp and the Watchful Hosemasters",2010-10-20
"Set 1","Saw It Again",2010-10-20
"Set 1","Run Like an Antelope",2010-10-20
"Set 2","Drowned",2010-10-20
"Set 2","Sand",2010-10-20
"Set 2","Theme From the Bottom",2010-10-20
"Set 2","Axilla",2010-10-20
"Set 2","Birds of a Feather",2010-10-20
"Set 2","Tela",2010-10-20
"Set 2","Split Open and Melt",2010-10-20
"Set 2","Have Mercy",2010-10-20
"Set 2","Piper",2010-10-20
"Set 2","Split Open and Melt",2010-10-20
"Set 2","Slave to the Traffic Light",2010-10-20
"Encore","Good Times Bad Times",2010-10-20
"Set 1","Down with Disease",2010-10-22
"Set 1","Funky Bitch",2010-10-22
"Set 1","Fluffhead",2010-10-22
"Set 1","Roses Are Free",2010-10-22
"Set 1","Rift",2010-10-22
"Set 1","The Moma Dance",2010-10-22
"Set 1","Ocelot",2010-10-22
"Set 1","NICU",2010-10-22
"Set 1","Sample in a Jar",2010-10-22
"Set 1","Julius",2010-10-22
"Set 2","Rock and Roll",2010-10-22
"Set 2","Carini",2010-10-22
"Set 2","My Problem Right There",2010-10-22
"Set 2","Mike's Song",2010-10-22
"Set 2","Sanity",2010-10-22
"Set 2","Weekapaug Groove",2010-10-22
"Set 2","Suzy Greenberg",2010-10-22
"Set 2","Light",2010-10-22
"Set 2","Character Zero",2010-10-22
"Set 2","Also Sprach Zarathustra",2010-10-22
"Set 2","Loving Cup",2010-10-22
"Encore","First Tube",2010-10-22
"Set 1","Meatstick",2010-10-23
"Set 1","Party Time",2010-10-23
"Set 1","Golgi Apparatus",2010-10-23
"Set 1","Kill Devil Falls",2010-10-23
"Set 1","Tweezer",2010-10-23
"Set 1","Lawn Boy",2010-10-23
"Set 1","Sparkle",2010-10-23
"Set 1","Big Black Furry Creature from Mars",2010-10-23
"Set 1","Hold Your Head Up",2010-10-23
"Set 1","Love You",2010-10-23
"Set 1","Hold Your Head Up",2010-10-23
"Set 1","Possum",2010-10-23
"Set 1","Tweezer Reprise",2010-10-23
"Set 2","Down with Disease",2010-10-23
"Set 2","My Friend, My Friend",2010-10-23
"Set 2","Prince Caspian",2010-10-23
"Set 2","Halfway to the Moon",2010-10-23
"Set 2","Boogie On Reggae Woman",2010-10-23
"Set 2","Maze",2010-10-23
"Set 2","Wading in the Velvet Sea",2010-10-23
"Set 2","Piper",2010-10-23
"Set 2","Harry Hood",2010-10-23
"Set 2","You Enjoy Myself",2010-10-23
"Encore","Shine a Light",2010-10-23
"Set 1","AC/DC Bag",2010-10-24
"Set 1","Camel Walk",2010-10-24
"Set 1","Divided Sky",2010-10-24
"Set 1","Ride Captain Ride",2010-10-24
"Set 1","Stash",2010-10-24
"Set 1","Fee",2010-10-24
"Set 1","Time Turns Elastic",2010-10-24
"Set 1","Cavern",2010-10-24
"Set 1","Run Like an Antelope",2010-10-24
"Set 2","Seven Below",2010-10-24
"Set 2","Wolfman's Brother",2010-10-24
"Set 2","Backwards Down the Number Line",2010-10-24
"Set 2","Alaska",2010-10-24
"Set 2","Free",2010-10-24
"Set 2","The Lizards",2010-10-24
"Set 2","Brother",2010-10-24
"Set 2","Roggae",2010-10-24
"Set 2","Taste",2010-10-24
"Set 2","Waste",2010-10-24
"Set 2","David Bowie",2010-10-24
"Encore","Quinn the Eskimo",2010-10-24
"Encore","Chalk Dust Torture",2010-10-24
"Set 1","After Midnight",2010-10-26
"Set 1","The Sloth",2010-10-26
"Set 1","Alumni Blues",2010-10-26
"Set 1","Letter to Jimmy Page",2010-10-26
"Set 1","Alumni Blues",2010-10-26
"Set 1","Mellow Mood",2010-10-26
"Set 1","Access Me",2010-10-26
"Set 1","Llama",2010-10-26
"Set 1","All of These Dreams",2010-10-26
"Set 1","The Curtain With",2010-10-26
"Set 1","Scent of a Mule",2010-10-26
"Set 1","A Song I Heard the Ocean Sing",2010-10-26
"Set 1","It's Ice",2010-10-26
"Set 1","Walls of the Cave",2010-10-26
"Set 2","Possum",2010-10-26
"Set 2","Light",2010-10-26
"Set 2","Mike's Song",2010-10-26
"Set 2","Simple",2010-10-26
"Set 2","Makisupa Policeman",2010-10-26
"Set 2","Night Nurse",2010-10-26
"Set 2","Makisupa Policeman",2010-10-26
"Set 2","The Wedge",2010-10-26
"Set 2","Ghost",2010-10-26
"Set 2","The Mango Song",2010-10-26
"Set 2","Weekapaug Groove",2010-10-26
"Set 2","Llama Reprise",2010-10-26
"Encore","Show of Life",2010-10-26
"Set 1","The Star Spangled Banner",2010-10-29
"Set 1","My Soul",2010-10-29
"Set 1","AC/DC Bag",2010-10-29
"Set 1","Ocelot",2010-10-29
"Set 1","Sample in a Jar",2010-10-29
"Set 1","Light Up Or Leave Me Alone",2010-10-29
"Set 1","Sugar Shack",2010-10-29
"Set 1","Timber (Jerry The Mule)",2010-10-29
"Set 1","Bouncing Around the Room",2010-10-29
"Set 1","Axilla",2010-10-29
"Set 1","Rift",2010-10-29
"Set 1","The Moma Dance",2010-10-29
"Set 1","Cities",2010-10-29
"Set 1","46 Days",2010-10-29
"Set 2","Punch You in the Eye",2010-10-29
"Set 2","Sand",2010-10-29
"Set 2","Carini",2010-10-29
"Set 2","Prince Caspian",2010-10-29
"Set 2","Corinna",2010-10-29
"Set 2","Piper",2010-10-29
"Set 2","Theme From the Bottom",2010-10-29
"Set 2","Golgi Apparatus",2010-10-29
"Set 2","Slave to the Traffic Light",2010-10-29
"Set 2","Fluffhead",2010-10-29
"Encore","Loving Cup",2010-10-29
"Set 1","Kill Devil Falls",2010-10-30
"Set 1","Cavern",2010-10-30
"Set 1","Foam",2010-10-30
"Set 1","Guelah Papyrus",2010-10-30
"Set 1","Chalk Dust Torture",2010-10-30
"Set 1","Whole Lotta Love",2010-10-30
"Set 1","Chalk Dust Torture",2010-10-30
"Set 1","Ha Ha Ha",2010-10-30
"Set 1","Walk Away",2010-10-30
"Set 1","Wolfman's Brother",2010-10-30
"Set 1","Undermind",2010-10-30
"Set 1","Bathtub Gin",2010-10-30
"Set 1","The Squirming Coil",2010-10-30
"Set 2","Tube",2010-10-30
"Set 2","Possum",2010-10-30
"Set 2","Tweezer",2010-10-30
"Set 2","Heartbreaker",2010-10-30
"Set 2","Tweezer",2010-10-30
"Set 2","Ramble On",2010-10-30
"Set 2","Thank You",2010-10-30
"Set 2","Tweezer",2010-10-30
"Set 2","Stairway to Heaven",2010-10-30
"Set 2","Halley's Comet",2010-10-30
"Set 2","Also Sprach Zarathustra",2010-10-30
"Set 2","David Bowie",2010-10-30
"Set 2","Show of Life",2010-10-30
"Set 2","Backwards Down the Number Line",2010-10-30
"Set 2","Good Times Bad Times",2010-10-30
"Encore","Sleeping Monkey",2010-10-30
"Encore","Tweezer Reprise",2010-10-30
"Set 1","Frankenstein",2010-10-31
"Set 1","Big Black Furry Creature from Mars",2010-10-31
"Set 1","Ghost",2010-10-31
"Set 1","Spooky",2010-10-31
"Set 1","Divided Sky",2010-10-31
"Set 1","Roses Are Free",2010-10-31
"Set 1","Funky Bitch",2010-10-31
"Set 1","Boogie On Reggae Woman",2010-10-31
"Set 1","Stash",2010-10-31
"Set 1","Character Zero",2010-10-31
"Set 2","Fat Man in the Bathtub",2010-10-31
"Set 2","All That You Dream",2010-10-31
"Set 2","Oh Atlanta",2010-10-31
"Set 2","Old Folks Boogie",2010-10-31
"Set 2","Time Loves a Hero",2010-10-31
"Set 2","Day or Night",2010-10-31
"Set 2","Mercenary Territory",2010-10-31
"Set 2","Spanish Moon",2010-10-31
"Set 2","Dixie Chicken",2010-10-31
"Set 2","Tripe Face Boogie",2010-10-31
"Set 2","Rocket in My Pocket",2010-10-31
"Set 2","Willin'",2010-10-31
"Set 2","Don't Bogart That Joint",2010-10-31
"Set 2","A Apolitical Blues",2010-10-31
"Set 2","Sailin' Shoes",2010-10-31
"Set 2","Feats Don't Fail Me Now",2010-10-31
"Set 3","Down with Disease",2010-10-31
"Set 3","Back on the Train",2010-10-31
"Set 3","Gotta Jibboo",2010-10-31
"Set 3","Camel Walk",2010-10-31
"Set 3","Suzy Greenberg",2010-10-31
"Set 3","Wilson",2010-10-31
"Set 3","Harry Hood",2010-10-31
"Set 3","The Horse",2010-10-31
"Set 3","Silent in the Morning",2010-10-31
"Set 3","You Enjoy Myself",2010-10-31
"Encore","Julius",2010-10-31
"Set 1","Sample in a Jar",2010-12-27
"Set 1","Funky Bitch",2010-12-27
"Set 1","Cool It Down",2010-12-27
"Set 1","Roggae",2010-12-27
"Set 1","Heavy Things",2010-12-27
"Set 1","What Things Seem",2010-12-27
"Set 1","Roses Are Free",2010-12-27
"Set 1","It's Ice",2010-12-27
"Set 1","Mountains in the Mist",2010-12-27
"Set 1","Julius",2010-12-27
"Set 2","Mike's Song",2010-12-27
"Set 2","Mound",2010-12-27
"Set 2","Weekapaug Groove",2010-12-27
"Set 2","Farmhouse",2010-12-27
"Set 2","Seven Below",2010-12-27
"Set 2","What's the Use?",2010-12-27
"Set 2","Twenty Years Later",2010-12-27
"Set 2","Wading in the Velvet Sea",2010-12-27
"Set 2","Possum",2010-12-27
"Set 2","Cavern",2010-12-27
"Set 2","David Bowie",2010-12-27
"Encore","Loving Cup",2010-12-27
"Set 1","Kill Devil Falls",2010-12-28
"Set 1","My Mind's Got a Mind of its Own",2010-12-28
"Set 1","Alaska",2010-12-28
"Set 1","She Caught the Katy and Left Me a Mule to Ride",2010-12-28
"Set 1","Wolfman's Brother",2010-12-28
"Set 1","Pigtail",2010-12-28
"Set 1","Stash",2010-12-28
"Set 1","Bouncing Around the Room",2010-12-28
"Set 1","Rift",2010-12-28
"Set 1","Stealing Time From the Faulty Plan",2010-12-28
"Set 1","The Birdwatcher",2010-12-28
"Set 2","Carini",2010-12-28
"Set 2","Backwards Down the Number Line",2010-12-28
"Set 2","Back on the Train",2010-12-28
"Set 2","Limb By Limb",2010-12-28
"Set 2","The Wedge",2010-12-28
"Set 2","Frankie Says",2010-12-28
"Set 2","Albuquerque",2010-12-28
"Set 2","Harry Hood",2010-12-28
"Set 2","Bug",2010-12-28
"Encore","Shine a Light",2010-12-28
"Set 1","Cities",2010-12-30
"Set 1","Chalk Dust Torture",2010-12-30
"Set 1","Gumbo",2010-12-30
"Set 1","Quinn the Eskimo",2010-12-30
"Set 1","Halley's Comet",2010-12-30
"Set 1","Camel Walk",2010-12-30
"Set 1","Maze",2010-12-30
"Set 1","Driver",2010-12-30
"Set 1","Bathtub Gin",2010-12-30
"Set 1","Fat Man in the Bathtub",2010-12-30
"Set 1","Timber (Jerry The Mule)",2010-12-30
"Set 1","Golgi Apparatus",2010-12-30
"Set 1","Character Zero",2010-12-30
"Set 2","Tweezer",2010-12-30
"Set 2","Light",2010-12-30
"Set 2","Theme From the Bottom",2010-12-30
"Set 2","My Friend, My Friend",2010-12-30
"Set 2","Axilla",2010-12-30
"Set 2","Fluffhead",2010-12-30
"Set 2","Boogie On Reggae Woman",2010-12-30
"Set 2","Also Sprach Zarathustra",2010-12-30
"Set 2","Suzy Greenberg",2010-12-30
"Encore","Run Like an Antelope",2010-12-30
"Encore","Tweezer Reprise",2010-12-30
"Set 1","Punch You in the Eye",2010-12-31
"Set 1","AC/DC Bag",2010-12-31
"Set 1","The Moma Dance",2010-12-31
"Set 1","Scent of a Mule",2010-12-31
"Set 1","Burn That Bridge",2010-12-31
"Set 1","Weigh",2010-12-31
"Set 1","Ocelot",2010-12-31
"Set 1","Beauty of My Dreams",2010-12-31
"Set 1","Gone",2010-12-31
"Set 1","Rock and Roll",2010-12-31
"Set 2","Wilson",2010-12-31
"Set 2","46 Days",2010-12-31
"Set 2","Sand",2010-12-31
"Set 2","NICU",2010-12-31
"Set 2","Down with Disease",2010-12-31
"Set 2","Ghost",2010-12-31
"Set 2","You Enjoy Myself",2010-12-31
"Set 2","Manteca",2010-12-31
"Set 2","You Enjoy Myself",2010-12-31
"Set 3","Meatstick",2010-12-31
"Set 3","Auld Lang Syne",2010-12-31
"Set 3","After Midnight",2010-12-31
"Set 3","Backwards Down the Number Line",2010-12-31
"Set 3","Piper",2010-12-31
"Set 3","Free",2010-12-31
"Set 3","Waste",2010-12-31
"Set 3","Slave to the Traffic Light",2010-12-31
"Set 3","Grind",2010-12-31
"Encore","First Tube",2010-12-31
"Set 1","My Soul",2011-01-01
"Set 1","Tube",2011-01-01
"Set 1","Runaway Jim",2011-01-01
"Set 1","Foam",2011-01-01
"Set 1","Guelah Papyrus",2011-01-01
"Set 1","Divided Sky",2011-01-01
"Set 1","Round Room",2011-01-01
"Set 1","Walk Away",2011-01-01
"Set 1","Gotta Jibboo",2011-01-01
"Set 1","Reba",2011-01-01
"Set 1","Walls of the Cave",2011-01-01
"Set 2","Crosseyed and Painless",2011-01-01
"Set 2","Twist",2011-01-01
"Set 2","Simple",2011-01-01
"Set 2","Sneakin' Sally Through the Alley",2011-01-01
"Set 2","Makisupa Policeman",2011-01-01
"Set 2","David Bowie",2011-01-01
"Encore","Fee",2011-01-01
"Encore","Frankenstein",2011-01-01
"Set 1","Waves",2011-05-26
"Set 1","Tweezer",2011-05-27
"Set 1","My Friend, My Friend",2011-05-27
"Set 1","Poor Heart",2011-05-27
"Set 1","Roses Are Free",2011-05-27
"Set 1","Funky Bitch",2011-05-27
"Set 1","Wolfman's Brother",2011-05-27
"Set 1","Walk Away",2011-05-27
"Set 1","Stash",2011-05-27
"Set 1","Bouncing Around the Room",2011-05-27
"Set 1","Kill Devil Falls",2011-05-27
"Set 1","Bold As Love",2011-05-27
"Set 2","Carini",2011-05-27
"Set 2","Back on the Train",2011-05-27
"Set 2","Boogie On Reggae Woman",2011-05-27
"Set 2","Waves",2011-05-27
"Set 2","Prince Caspian",2011-05-27
"Set 2","Crosseyed and Painless",2011-05-27
"Set 2","Wading in the Velvet Sea",2011-05-27
"Set 2","Possum",2011-05-27
"Set 2","The Squirming Coil",2011-05-27
"Encore","Julius",2011-05-27
"Set 1","Theme From the Bottom",2011-05-28
"Set 1","NICU",2011-05-28
"Set 1","Cities",2011-05-28
"Set 1","Halley's Comet",2011-05-28
"Set 1","Runaway Jim",2011-05-28
"Set 1","Gumbo",2011-05-28
"Set 1","Quinn the Eskimo",2011-05-28
"Set 1","Limb By Limb",2011-05-28
"Set 1","Horn",2011-05-28
"Set 1","Bathtub Gin",2011-05-28
"Set 1","Manteca",2011-05-28
"Set 1","Bathtub Gin",2011-05-28
"Set 2","Down with Disease",2011-05-28
"Set 2","Free",2011-05-28
"Set 2","Backwards Down the Number Line",2011-05-28
"Set 2","Makisupa Policeman",2011-05-28
"Set 2","Harry Hood",2011-05-28
"Set 2","Cavern",2011-05-28
"Set 2","David Bowie",2011-05-28
"Encore","A Day in the Life",2011-05-28
"Set 1","AC/DC Bag",2011-05-29
"Set 1","Sample in a Jar",2011-05-29
"Set 1","Rift",2011-05-29
"Set 1","Ocelot",2011-05-29
"Set 1","Ya Mar",2011-05-29
"Set 1","Timber (Jerry The Mule)",2011-05-29
"Set 1","The Oh Kee Pa Ceremony",2011-05-29
"Set 1","Suzy Greenberg",2011-05-29
"Set 1","46 Days",2011-05-29
"Set 1","Twenty Years Later",2011-05-29
"Set 1","The Ballad of Curtis Loew",2011-05-29
"Set 1","Run Like an Antelope",2011-05-29
"Set 2","Mike's Song",2011-05-29
"Set 2","Simple",2011-05-29
"Set 2","Weekapaug Groove",2011-05-29
"Set 2","Meatstick",2011-05-29
"Set 2","Fluffhead",2011-05-29
"Set 2","Joy",2011-05-29
"Set 2","Also Sprach Zarathustra",2011-05-29
"Set 2","Light",2011-05-29
"Set 2","Slave to the Traffic Light",2011-05-29
"Encore","Loving Cup",2011-05-29
"Encore","Tweezer Reprise",2011-05-29
"Set 1","Chalk Dust Torture",2011-05-31
"Set 1","Roggae",2011-05-31
"Set 1","Punch You in the Eye",2011-05-31
"Set 1","The Moma Dance",2011-05-31
"Set 1","Rock and Roll",2011-05-31
"Set 1","Sand",2011-05-31
"Set 1","Tube",2011-05-31
"Set 1","Divided Sky",2011-05-31
"Set 1","Character Zero",2011-05-31
"Set 2","After Midnight",2011-05-31
"Set 2","Possum",2011-05-31
"Set 2","Drowned",2011-05-31
"Set 2","Maze",2011-05-31
"Set 2","Dirt",2011-05-31
"Set 2","Alaska",2011-05-31
"Set 2","You Enjoy Myself",2011-05-31
"Encore","Fire",2011-05-31
"Set 1","First Tube",2011-06-01
"Set 1","Stealing Time From the Faulty Plan",2011-06-01
"Set 1","Camel Walk",2011-06-01
"Set 1","Heavy Things",2011-06-01
"Set 1","Gotta Jibboo",2011-06-01
"Set 1","Wilson",2011-06-01
"Set 1","Seven Below",2011-06-01
"Set 1","Kill Devil Falls",2011-06-01
"Set 1","Axilla",2011-06-01
"Set 1","Split Open and Melt",2011-06-01
"Set 1","Suzy Greenberg",2011-06-01
"Set 2","Tweezer",2011-06-01
"Set 2","No Quarter",2011-06-01
"Set 2","Carini",2011-06-01
"Set 2","Piper",2011-06-01
"Set 2","Twist",2011-06-01
"Set 2","Ghost",2011-06-01
"Set 2","Backwards Down the Number Line",2011-06-01
"Encore","Show of Life",2011-06-01
"Encore","Tweezer Reprise",2011-06-01
"Set 1","Wolfman's Brother",2011-06-03
"Set 1","Funky Bitch",2011-06-03
"Set 1","Sample in a Jar",2011-06-03
"Set 1","NICU",2011-06-03
"Set 1","Mike's Song",2011-06-03
"Set 1","I Am Hydrogen",2011-06-03
"Set 1","Weekapaug Groove",2011-06-03
"Set 1","Tela",2011-06-03
"Set 1","Chalk Dust Torture",2011-06-03
"Set 1","The Wedge",2011-06-03
"Set 2","Down with Disease",2011-06-03
"Set 2","Fluffhead",2011-06-03
"Set 2","David Bowie",2011-06-03
"Set 2","Waste",2011-06-03
"Set 2","Also Sprach Zarathustra",2011-06-03
"Set 2","Cavern",2011-06-03
"Encore","Good Times Bad Times",2011-06-03
"Set 1","Kill Devil Falls",2011-06-04
"Set 1","Guyute",2011-06-04
"Set 1","Fuck Your Face",2011-06-04
"Set 1","Foam",2011-06-04
"Set 1","Ocelot",2011-06-04
"Set 1","Rocket in My Pocket",2011-06-04
"Set 1","Back on the Train",2011-06-04
"Set 1","Guelah Papyrus",2011-06-04
"Set 1","Tube",2011-06-04
"Set 1","Run Like an Antelope",2011-06-04
"Set 2","Birds of a Feather",2011-06-04
"Set 2","Possum",2011-06-04
"Set 2","Steam",2011-06-04
"Set 2","Piper",2011-06-04
"Set 2","The Lizards",2011-06-04
"Set 2","Sneakin' Sally Through the Alley",2011-06-04
"Set 2","Harry Hood",2011-06-04
"Set 2","Have Mercy",2011-06-04
"Set 2","Harry Hood",2011-06-04
"Set 2","Character Zero",2011-06-04
"Encore","Slave to the Traffic Light",2011-06-04
"Set 1","AC/DC Bag",2011-06-05
"Set 1","Punch You in the Eye",2011-06-05
"Set 1","Bathtub Gin",2011-06-05
"Set 1","Taste",2011-06-05
"Set 1","Lawn Boy",2011-06-05
"Set 1","Mound",2011-06-05
"Set 1","Gotta Jibboo",2011-06-05
"Set 1","Reba",2011-06-05
"Set 1","Fee",2011-06-05
"Set 1","Backwards Down the Number Line",2011-06-05
"Set 2","Carini",2011-06-05
"Set 2","Tweezer",2011-06-05
"Set 2","Free",2011-06-05
"Set 2","Crosseyed and Painless",2011-06-05
"Set 2","Light",2011-06-05
"Set 2","Boogie On Reggae Woman",2011-06-05
"Set 2","Julius",2011-06-05
"Set 2","You Enjoy Myself",2011-06-05
"Encore","Loving Cup",2011-06-05
"Encore","Tweezer Reprise",2011-06-05
"Set 1","Llama",2011-06-07
"Set 1","The Moma Dance",2011-06-07
"Set 1","Possum",2011-06-07
"Set 1","Cities",2011-06-07
"Set 1","Instant Karma!",2011-06-07
"Set 1","David Bowie",2011-06-07
"Set 1","Rhymes",2011-06-07
"Set 1","Divided Sky",2011-06-07
"Set 1","Stealing Time From the Faulty Plan",2011-06-07
"Set 2","Back on the Train",2011-06-07
"Set 2","Rock and Roll",2011-06-07
"Set 2","The Mango Song",2011-06-07
"Set 2","Bug",2011-06-07
"Set 2","Pebbles and Marbles",2011-06-07
