"Set","Song","Date"
"Set 2","AC/DC Bag",1997-12-30
"Set 2","McGrupp and the Watchful Hosemasters",1997-12-30
"Set 2","Harpua",1997-12-30
"Set 2","I'm Gonna Be (500 Miles)",1997-12-30
"Set 2","Harpua",1997-12-30
"Set 2","Izabella",1997-12-30
"Set 2","Harry Hood",1997-12-30
"Set 2","My Soul",1997-12-30
"Set 2","Sleeping Monkey",1997-12-30
"Set 2","Guyute",1997-12-30
"Encore","Carini",1997-12-30
"Encore","Black-Eyed Katy",1997-12-30
"Encore","Sneakin' Sally Through the Alley",1997-12-30
"Encore","Frankenstein",1997-12-30
"Set 1","Emotional Rescue",1997-12-31
"Set 1","Ya Mar",1997-12-31
"Set 1","My Sweet One",1997-12-31
"Set 1","Beauty of My Dreams",1997-12-31
"Set 1","Wolfman's Brother",1997-12-31
"Set 1","Limb By Limb",1997-12-31
"Set 1","The Horse",1997-12-31
"Set 1","Silent in the Morning",1997-12-31
"Set 1","The Sloth",1997-12-31
"Set 1","Fire",1997-12-31
"Set 2","Timber (Jerry The Mule)",1997-12-31
"Set 2","Mike's Song",1997-12-31
"Set 2","Piper",1997-12-31
"Set 2","When the Circus Comes",1997-12-31
"Set 2","Roses Are Free",1997-12-31
"Set 2","Weekapaug Groove",1997-12-31
"Set 3","Also Sprach Zarathustra",1997-12-31
"Set 3","Auld Lang Syne",1997-12-31
"Set 3","Tweezer",1997-12-31
"Set 3","Maze",1997-12-31
"Set 3","Prince Caspian",1997-12-31
"Set 3","Loving Cup",1997-12-31
"Encore","New York, New York",1997-12-31
"Encore","Tweezer Reprise",1997-12-31
"Set 1","Tube",1998-04-02
"Set 1","My Mind's Got a Mind of its Own",1998-04-02
"Set 1","The Sloth",1998-04-02
"Set 1","NICU",1998-04-02
"Set 1","Stash",1998-04-02
"Set 1","Horn",1998-04-02
"Set 1","Waste",1998-04-02
"Set 1","Chalk Dust Torture",1998-04-02
"Set 2","Punch You in the Eye",1998-04-02
"Set 2","Simple",1998-04-02
"Set 2","Birds of a Feather",1998-04-02
"Set 2","Wolfman's Brother",1998-04-02
"Set 2","Sneakin' Sally Through the Alley",1998-04-02
"Set 2","Frankie Says",1998-04-02
"Set 2","Twist",1998-04-02
"Set 2","Sleeping Monkey",1998-04-02
"Set 2","Rocky Top",1998-04-02
"Encore","Guyute",1998-04-02
"Set 1","Mike's Song",1998-04-03
"Set 1","The Old Home Place",1998-04-03
"Set 1","Weekapaug Groove",1998-04-03
"Set 1","Train Song",1998-04-03
"Set 1","Billy Breathes",1998-04-03
"Set 1","Beauty of My Dreams",1998-04-03
"Set 1","Dogs Stole Things",1998-04-03
"Set 1","Reba",1998-04-03
"Set 1","My Soul",1998-04-03
"Set 2","Roses Are Free",1998-04-03
"Set 2","Piper",1998-04-03
"Set 2","Loving Cup",1998-04-03
"Set 2","Run Like an Antelope",1998-04-03
"Encore","Carini",1998-04-03
"Encore","Halley's Comet",1998-04-03
"Encore","Tweezer Reprise",1998-04-03
"Set 1","Tweezer",1998-04-04
"Set 1","Taste",1998-04-04
"Set 1","Bouncing Around the Room",1998-04-04
"Set 1","Funky Bitch",1998-04-04
"Set 1","Ginseng Sullivan",1998-04-04
"Set 1","Limb By Limb",1998-04-04
"Set 1","Lawn Boy",1998-04-04
"Set 1","Character Zero",1998-04-04
"Set 2","Birds of a Feather",1998-04-04
"Set 2","Also Sprach Zarathustra",1998-04-04
"Set 2","Brother",1998-04-04
"Set 2","Ghost",1998-04-04
"Set 2","The Lizards",1998-04-04
"Set 2","David Bowie",1998-04-04
"Encore","Harry Hood",1998-04-04
"Set 1","The Oh Kee Pa Ceremony",1998-04-05
"Set 1","You Enjoy Myself",1998-04-05
"Set 1","Theme From the Bottom",1998-04-05
"Set 1","McGrupp and the Watchful Hosemasters",1998-04-05
"Set 1","Bathtub Gin",1998-04-05
"Set 1","Cities",1998-04-05
"Set 1","Sparkle",1998-04-05
"Set 1","Split Open and Melt",1998-04-05
"Set 2","Down with Disease",1998-04-05
"Set 2","Ya Mar",1998-04-05
"Set 2","Prince Caspian",1998-04-05
"Set 2","Maze",1998-04-05
"Set 2","Shafty",1998-04-05
"Set 2","Possum",1998-04-05
"Set 2","Jam",1998-04-05
"Set 2","Cavern",1998-04-05
"Encore","Bold As Love",1998-04-05
"Set 1","Roggae",1998-06-29
"Set 1","The Moma Dance",1998-06-29
"Set 1","Limb By Limb",1998-06-30
"Set 1","Ghost",1998-06-30
"Set 1","Water in the Sky",1998-06-30
"Set 1","Bouncing Around the Room",1998-06-30
"Set 1","Tube",1998-06-30
"Set 1","Stash",1998-06-30
"Set 1","Cities",1998-06-30
"Set 1","Roggae",1998-06-30
"Set 1","Guyute",1998-06-30
"Set 1","Beauty of My Dreams",1998-06-30
"Set 1","Funky Bitch",1998-06-30
"Set 1","Train Song",1998-06-30
"Set 1","David Bowie",1998-06-30
"Set 2","The Moma Dance",1998-06-30
"Set 2","Birds of a Feather",1998-06-30
"Set 2","Wolfman's Brother",1998-06-30
"Set 2","Frankie Says",1998-06-30
"Set 2","Run Like an Antelope",1998-06-30
"Set 2","Lawn Boy",1998-06-30
"Set 2","Ya Mar",1998-06-30
"Set 2","Ha Ha Ha",1998-06-30
"Set 2","Mike's Song",1998-06-30
"Set 2","Swept Away",1998-06-30
"Set 2","Steep",1998-06-30
"Set 2","Weekapaug Groove",1998-06-30
"Encore","Brian and Robert",1998-06-30
"Set 1","NICU",1998-07-01
"Set 1","Sample in a Jar",1998-07-01
"Set 1","My Mind's Got a Mind of its Own",1998-07-01
"Set 1","The Moma Dance",1998-07-01
"Set 1","Down with Disease",1998-07-01
"Set 1","Dog Faced Boy",1998-07-01
"Set 1","Piper",1998-07-01
"Set 1","Waste",1998-07-01
"Set 1","Chalk Dust Torture",1998-07-01
"Set 2","Tweezer",1998-07-01
"Set 2","Also Sprach Zarathustra",1998-07-01
"Set 2","Loving Cup",1998-07-01
"Set 2","My Soul",1998-07-01
"Set 2","Sweet Adeline",1998-07-01
"Encore","Harry Hood",1998-07-01
"Set 1","Birds of a Feather",1998-07-02
"Set 1","Cars Trucks Buses",1998-07-02
"Set 1","Theme From the Bottom",1998-07-02
"Set 1","Brian and Robert",1998-07-02
"Set 1","Meat",1998-07-02
"Set 1","Fikus",1998-07-02
"Set 1","Shafty",1998-07-02
"Set 1","Fluffhead",1998-07-02
"Set 1","Ginseng Sullivan",1998-07-02
"Set 1","Punch You in the Eye",1998-07-02
"Set 1","Character Zero",1998-07-02
"Set 2","Ghost",1998-07-02
"Set 2","Runaway Jim",1998-07-02
"Set 2","Prince Caspian",1998-07-02
"Set 2","You Enjoy Myself",1998-07-02
"Encore","Simple",1998-07-02
"Set 1","Stash",1998-07-03
"Set 1","Beauty of My Dreams",1998-07-03
"Set 1","Sample in a Jar",1998-07-03
"Set 1","Guyute",1998-07-03
"Set 1","Also Sprach Zarathustra",1998-07-03
"Set 1","Down with Disease",1998-07-03
"Set 1","Limb By Limb",1998-07-03
"Set 1","Water in the Sky",1998-07-03
"Set 1","My Soul",1998-07-03
"Set 1","You Enjoy Myself",1998-07-03
"Set 1","A Day in the Life",1998-07-03
"Set 1","Birds of a Feather",1998-07-05
"Set 1","Taste",1998-07-05
"Set 1","Cavern",1998-07-05
"Set 1","Reba",1998-07-05
"Set 1","Fee",1998-07-05
"Set 1","Water in the Sky",1998-07-05
"Set 1","Lawn Boy",1998-07-05
"Set 1","Chalk Dust Torture",1998-07-05
"Set 2","Bathtub Gin",1998-07-05
"Set 2","The Moma Dance",1998-07-05
"Set 2","McGrupp and the Watchful Hosemasters",1998-07-05
"Set 2","Jam",1998-07-05
"Set 2","Axilla",1998-07-05
"Set 2","Harry Hood",1998-07-05
"Set 2","Rocky Top",1998-07-05
"Encore","Funky Bitch",1998-07-05
"Set 1","Buried Alive",1998-07-06
"Set 1","AC/DC Bag",1998-07-06
"Set 1","Ghost",1998-07-06
"Set 1","Cities",1998-07-06
"Set 1","Limb By Limb",1998-07-06
"Set 1","Train Song",1998-07-06
"Set 1","Roggae",1998-07-06
"Set 1","Maze",1998-07-06
"Set 1","Golgi Apparatus",1998-07-06
"Set 2","Julius",1998-07-06
"Set 2","Meat",1998-07-06
"Set 2","Piper",1998-07-06
"Set 2","Makisupa Policeman",1998-07-06
"Set 2","David Bowie",1998-07-06
"Set 2","Loving Cup",1998-07-06
"Encore","Possum",1998-07-06
"Set 1","The Moma Dance",1998-07-08
"Set 1","Bathtub Gin",1998-07-08
"Set 1","Punch You in the Eye",1998-07-08
"Set 1","Beauty of My Dreams",1998-07-08
"Set 1","Frankenstein",1998-07-08
"Set 1","Guyute",1998-07-08
"Set 1","Run Like an Antelope",1998-07-08
"Set 2","Wilson",1998-07-08
"Set 2","Birds of a Feather",1998-07-08
"Set 2","Dirt",1998-07-08
"Set 2","Piper",1998-07-08
"Set 2","Sleeping Monkey",1998-07-08
"Set 2","Ghost",1998-07-08
"Set 2","Johnny B. Goode",1998-07-08
"Encore","Julius",1998-07-08
"Set 1","Carini",1998-07-09
"Set 1","Boogie On Reggae Woman",1998-07-09
"Set 1","NICU",1998-07-09
"Set 1","Split Open and Melt",1998-07-09
"Set 1","Meat",1998-07-09
"Set 1","Poor Heart",1998-07-09
"Set 1","Tweezer",1998-07-09
"Set 1","Hello My Baby",1998-07-09
"Set 2","Drowned",1998-07-09
"Set 2","Theme From the Bottom",1998-07-09
"Set 2","When the Circus Comes",1998-07-09
"Set 2","Scent of a Mule",1998-07-09
"Set 2","Blister in the Sun",1998-07-09
"Set 2","Scent of a Mule",1998-07-09
"Set 2","Harry Hood",1998-07-09
"Set 2","Izabella",1998-07-09
"Encore","Chalk Dust Torture",1998-07-09
"Set 1","Down with Disease",1998-07-10
"Set 1","Dogs Stole Things",1998-07-10
"Set 1","Divided Sky",1998-07-10
"Set 1","Mike's Song",1998-07-10
"Set 2","Halley's Comet",1998-07-10
"Set 2","Roggae",1998-07-10
"Set 2","Sparkle",1998-07-10
"Set 2","Mike's Song",1998-07-10
"Set 2","Simple",1998-07-10
"Set 2","Weekapaug Groove",1998-07-10
"Set 2","Sample in a Jar",1998-07-10
"Set 2","Good Times Bad Times",1998-07-10
"Encore","Brian and Robert",1998-07-10
"Encore","Taste",1998-07-10
"Set 1","Wolfman's Brother",1998-07-15
"Set 1","Water in the Sky",1998-07-15
"Set 1","The Moma Dance",1998-07-15
"Set 1","Guyute",1998-07-15
"Set 1","Horn",1998-07-15
"Set 1","Jam",1998-07-15
"Set 1","Chalk Dust Torture",1998-07-15
"Set 1","Brian and Robert",1998-07-15
"Set 1","Beauty of My Dreams",1998-07-15
"Set 1","Cars Trucks Buses",1998-07-15
"Set 1","Roggae",1998-07-15
"Set 1","Birds of a Feather",1998-07-15
"Set 1","Loving Cup",1998-07-15
"Set 2","Limb By Limb",1998-07-15
"Set 2","Simple",1998-07-15
"Set 2","Tweezer",1998-07-15
"Set 2","California Love Jam",1998-07-15
"Set 2","Tweezer",1998-07-15
"Set 2","Free",1998-07-15
"Set 2","Meat",1998-07-15
"Set 2","Harry Hood",1998-07-15
"Encore","Wilson",1998-07-15
"Encore","Tweezer Reprise",1998-07-15
"Set 1","The Squirming Coil",1998-07-16
"Set 1","NICU",1998-07-16
"Set 1","Stash",1998-07-16
"Set 1","Reba",1998-07-16
"Set 1","Fast Enough for You",1998-07-16
"Set 1","When the Circus Comes",1998-07-16
"Set 1","Run Like an Antelope",1998-07-16
"Set 2","Julius",1998-07-16
"Set 2","The Moma Dance",1998-07-16
"Set 2","Piper",1998-07-16
"Set 2","Axilla",1998-07-16
"Set 2","David Bowie",1998-07-16
"Set 2","Tube",1998-07-16
"Set 2","Slave to the Traffic Light",1998-07-16
"Encore","Sample in a Jar",1998-07-16
"Set 1","Makisupa Policeman",1998-07-17
"Set 1","Ya Mar",1998-07-17
"Set 1","Gumbo",1998-07-17
"Set 1","Divided Sky",1998-07-17
"Set 1","Waste",1998-07-17
"Set 1","My Mind's Got a Mind of its Own",1998-07-17
"Set 1","My Soul",1998-07-17
"Set 2","Also Sprach Zarathustra",1998-07-17
"Set 2","Mike's Song",1998-07-17
"Set 2","Weekapaug Groove",1998-07-17
"Set 2","Character Zero",1998-07-17
"Encore","Punch You in the Eye",1998-07-17
"Encore","Rocky Top",1998-07-17
"Set 1","The Moma Dance",1998-07-19
"Set 1","Beauty of My Dreams",1998-07-19
"Set 1","Sample in a Jar",1998-07-19
"Set 1","Guyute",1998-07-19
"Set 1","Ghost",1998-07-19
"Set 1","Limb By Limb",1998-07-19
"Set 1","Roggae",1998-07-19
"Set 1","You Enjoy Myself",1998-07-19
"Set 2","Llama",1998-07-19
"Set 2","Wolfman's Brother",1998-07-19
"Set 2","Piper",1998-07-19
"Set 2","Tweezer",1998-07-19
"Set 2","Jesus Just Left Chicago",1998-07-19
"Set 2","McGrupp and the Watchful Hosemasters",1998-07-19
"Set 2","Jam",1998-07-19
"Set 2","Down with Disease",1998-07-19
"Encore","Possum",1998-07-19
"Encore","Tweezer Reprise",1998-07-19
"Set 1","Bathtub Gin",1998-07-20
"Set 1","Dirt",1998-07-20
"Set 1","Poor Heart",1998-07-20
"Set 1","Lawn Boy",1998-07-20
"Set 1","My Sweet One",1998-07-20
"Set 1","Birds of a Feather",1998-07-20
"Set 1","Theme From the Bottom",1998-07-20
"Set 1","Water in the Sky",1998-07-20
"Set 1","The Moma Dance",1998-07-20
"Set 1","Split Open and Melt",1998-07-20
"Set 2","Drowned",1998-07-20
"Set 2","Makisupa Policeman",1998-07-20
"Set 2","Maze",1998-07-20
"Set 2","Sea and Sand",1998-07-20
"Set 2","Prince Caspian",1998-07-20
"Set 2","Harry Hood",1998-07-20
"Encore","Sexual Healing",1998-07-20
"Encore","Hold Your Head Up",1998-07-20
"Encore","Halley's Comet",1998-07-20
"Set 1","AC/DC Bag",1998-07-21
"Set 1","Fluffhead",1998-07-21
"Set 1","Roggae",1998-07-21
"Set 1","Tube",1998-07-21
"Set 1","Sparkle",1998-07-21
"Set 1","Cavern",1998-07-21
"Set 1","Frankie Says",1998-07-21
"Set 1","Run Like an Antelope",1998-07-21
"Set 2","Mike's Song",1998-07-21
"Set 2","Simple",1998-07-21
"Set 2","Bittersweet Motel",1998-07-21
"Set 2","Weekapaug Groove",1998-07-21
"Set 2","Brian and Robert",1998-07-21
"Set 2","Ghost",1998-07-21
"Set 2","She Caught the Katy and Left Me a Mule to Ride",1998-07-21
"Set 2","Funky Bitch",1998-07-21
"Encore","Sleeping Monkey",1998-07-21
"Encore","Rocky Top",1998-07-21
"Set 1","The Moma Dance",1998-07-24
"Set 1","Runaway Jim",1998-07-24
"Set 1","Bouncing Around the Room",1998-07-24
"Set 1","Stash",1998-07-24
"Set 1","My Soul",1998-07-24
"Set 1","Taste",1998-07-24
"Set 1","Golgi Apparatus",1998-07-24
"Set 1","Loving Cup",1998-07-24
"Set 2","Wolfman's Brother",1998-07-24
"Set 2","Also Sprach Zarathustra",1998-07-24
"Set 2","Scent of a Mule",1998-07-24
"Set 2","Ha Ha Ha",1998-07-24
"Set 2","Scent of a Mule",1998-07-24
"Set 2","Slave to the Traffic Light",1998-07-24
"Set 2","Chalk Dust Torture",1998-07-24
"Encore","Character Zero",1998-07-24
"Set 1","Roses Are Free",1998-07-25
"Set 1","Down with Disease",1998-07-25
"Set 1","Roggae",1998-07-25
"Set 1","Beauty of My Dreams",1998-07-25
"Set 1","Ya Mar",1998-07-25
"Set 1","Guyute",1998-07-25
"Set 1","Julius",1998-07-25
"Set 2","Piper",1998-07-25
"Set 2","Wilson",1998-07-25
"Set 2","Frankenstein",1998-07-25
"Set 2","Tweezer",1998-07-25
"Set 2","When the Circus Comes",1998-07-25
"Set 2","Limb By Limb",1998-07-25
"Set 2","Fee",1998-07-25
"Set 2","Run Like an Antelope",1998-07-25
"Encore","Harry Hood",1998-07-25
"Encore","Tweezer Reprise",1998-07-25
"Set 1","Birds of a Feather",1998-07-26
"Set 1","You Better Believe It Baby",1998-07-26
"Set 1","David Bowie",1998-07-26
"Set 1","Frankie Says",1998-07-26
"Set 1","Reba",1998-07-26
"Set 1","Funky Bitch",1998-07-26
"Set 1","Good Times Bad Times",1998-07-26
"Set 2","La Grange",1998-07-26
"Set 2","You Enjoy Myself",1998-07-26
"Set 2","Albuquerque",1998-07-26
"Set 2","Simple",1998-07-26
"Set 2","Bold As Love",1998-07-26
"Set 2","Sample in a Jar",1998-07-26
"Encore","Punch You in the Eye",1998-07-26
"Encore","Bittersweet Motel",1998-07-26
"Set 1","Emotional Rescue",1998-07-28
"Set 1","Down with Disease",1998-07-28
"Set 1","The Moma Dance",1998-07-28
"Set 1","Tela",1998-07-28
"Set 1","Sneakin' Sally Through the Alley",1998-07-28
"Set 1","It's Ice",1998-07-28
"Set 1","Lengthwise",1998-07-28
"Set 1","It's Ice",1998-07-28
"Set 1","Sparkle",1998-07-28
"Set 1","Funky Bitch",1998-07-28
"Set 2","The Wedge",1998-07-28
"Set 2","Poor Heart",1998-07-28
"Set 2","The Mango Song",1998-07-28
"Set 2","Brother",1998-07-28
"Set 2","Contact",1998-07-28
"Set 2","Maze",1998-07-28
"Set 2","Prince Caspian",1998-07-28
"Set 2","You Enjoy Myself",1998-07-28
"Encore","Camel Walk",1998-07-28
"Encore","The Squirming Coil",1998-07-28
"Set 1","Bathtub Gin",1998-07-29
"Set 1","Dog Log",1998-07-29
"Set 1","Foam",1998-07-29
"Set 1","Fikus",1998-07-29
"Set 1","Farmhouse",1998-07-29
"Set 1","Vultures",1998-07-29
"Set 1","Glide",1998-07-29
"Set 1","Birds of a Feather",1998-07-29
"Set 2","Buried Alive",1998-07-29
"Set 2","If You Need a Fool",1998-07-29
"Set 2","AC/DC Bag",1998-07-29
"Set 2","The Lizards",1998-07-29
"Set 2","Tube",1998-07-29
"Set 2","Kung",1998-07-29
"Set 2","Run Like an Antelope",1998-07-29
"Encore","Waste",1998-07-29
"Encore","Golgi Apparatus",1998-07-29
"Encore","Bittersweet Motel",1998-07-29
"Set 1","My Friend, My Friend",1998-07-31
"Set 1","Ya Mar",1998-07-31
"Set 1","Roggae",1998-07-31
"Set 1","Rift",1998-07-31
"Set 1","Cities",1998-07-31
"Set 1","Water in the Sky",1998-07-31
"Set 1","Stash",1998-07-31
"Set 2","The Curtain",1998-07-31
"Set 2","Free",1998-07-31
"Set 2","If I Could",1998-07-31
"Set 2","The Man Who Stepped Into Yesterday",1998-07-31
"Set 2","Avenu Malkenu",1998-07-31
"Set 2","Twist",1998-07-31
"Set 2","Izabella",1998-07-31
"Set 2","Julius",1998-07-31
"Set 2","Cavern",1998-07-31
"Encore","Punch You in the Eye",1998-07-31
"Encore","Slave to the Traffic Light",1998-07-31
"Set 1","Ramble On",1998-08-01
"Set 1","Mike's Song",1998-08-01
"Set 1","Esther",1998-08-01
"Set 1","Weekapaug Groove",1998-08-01
"Set 1","Guyute",1998-08-01
"Set 1","Fikus",1998-08-01
"Set 1","Birds of a Feather",1998-08-01
"Set 1","Lawn Boy",1998-08-01
"Set 1","Funky Bitch",1998-08-01
"Set 2","Piper",1998-08-01
"Set 2","Wilson",1998-08-01
"Set 2","Also Sprach Zarathustra",1998-08-01
"Set 2","Magilla",1998-08-01
"Set 2","Also Sprach Zarathustra",1998-08-01
"Set 2","Tweezer",1998-08-01
"Set 2","Fluffhead",1998-08-01
"Set 2","Brian and Robert",1998-08-01
"Set 2","Albuquerque",1998-08-01
"Set 2","Chalk Dust Torture",1998-08-01
"Set 2","Frankenstein",1998-08-01
"Encore","Been Caught Stealing",1998-08-01
"Encore","Tweezer Reprise",1998-08-01
"Set 1","Roggae",1998-08-02
"Set 1","Divided Sky",1998-08-02
"Set 1","The Horse",1998-08-02
"Set 1","Silent in the Morning",1998-08-02
"Set 1","You Better Believe It Baby",1998-08-02
"Set 1","Boogie On Reggae Woman",1998-08-02
"Set 1","Reba",1998-08-02
"Set 1","Weigh",1998-08-02
"Set 1","Birds of a Feather",1998-08-02
"Set 2","Possum",1998-08-02
"Set 2","Ghost",1998-08-02
"Set 2","Lifeboy",1998-08-02
"Set 2","David Bowie",1998-08-02
"Set 2","I Get a Kick Out of You",1998-08-02
"Set 2","Loving Cup",1998-08-02
"Encore","Harry Hood",1998-08-02
"Encore","Bittersweet Motel",1998-08-02
"Set 1","Rhinoceros",1998-08-03
"Set 1","Halley's Comet",1998-08-03
"Set 1","I Didn't Know",1998-08-03
"Set 1","Ride Captain Ride",1998-08-03
"Set 1","Cars Trucks Buses",1998-08-03
"Set 1","The Moma Dance",1998-08-03
"Set 1","Strange Design",1998-08-03
"Set 1","Character Zero",1998-08-03
"Set 2","Gumbo",1998-08-03
"Set 2","Axilla",1998-08-03
"Set 2","Limb By Limb",1998-08-03
"Set 2","Meat",1998-08-03
"Set 2","Hold Your Head Up",1998-08-03
"Set 2","Bike",1998-08-03
"Set 2","Hold Your Head Up",1998-08-03
"Set 2","Tube",1998-08-03
"Set 2","The Wedge",1998-08-03
"Encore","When the Circus Comes",1998-08-03
"Encore","Run Like an Antelope",1998-08-03
"Set 1","The Oh Kee Pa Ceremony",1998-08-06
"Set 1","Suzy Greenberg",1998-08-06
"Set 1","Roses Are Free",1998-08-06
"Set 1","Roggae",1998-08-06
"Set 1","Beauty of My Dreams",1998-08-06
"Set 1","Vultures",1998-08-06
"Set 1","Train Song",1998-08-06
"Set 1","Billy Breathes",1998-08-06
"Set 1","Fluffhead",1998-08-06
"Set 1","The Moma Dance",1998-08-06
"Set 1","Hold Your Head Up",1998-08-06
"Set 1","Cracklin' Rosie",1998-08-06
"Set 1","Hold Your Head Up",1998-08-06
"Set 1","My Soul",1998-08-06
"Set 2","Birds of a Feather",1998-08-06
"Set 2","Wolfman's Brother",1998-08-06
"Set 2","Talk",1998-08-06
"Set 2","NICU",1998-08-06
"Set 2","Prince Caspian",1998-08-06
"Set 2","The Mango Song",1998-08-06
"Set 2","Down with Disease",1998-08-06
"Encore","Runnin' with the Devil",1998-08-06
"Encore","You Enjoy Myself",1998-08-06
"Set 1","Water in the Sky",1998-08-07
"Set 1","Drowned",1998-08-07
"Set 1","Frankie Says",1998-08-07
"Set 1","Stash",1998-08-07
"Set 1","Brian and Robert",1998-08-07
"Set 1","Foam",1998-08-07
"Set 1","Bittersweet Motel",1998-08-07
"Set 1","Ghost",1998-08-07
"Set 1","Colonel Forbin's Ascent",1998-08-07
"Set 1","Fly Famous Mockingbird",1998-08-07
"Set 2","Chalk Dust Torture",1998-08-07
"Set 2","Mike's Song",1998-08-07
"Set 2","Simple",1998-08-07
"Set 2","Albuquerque",1998-08-07
"Set 2","Limb By Limb",1998-08-07
"Set 2","Wading in the Velvet Sea",1998-08-07
"Set 2","Weekapaug Groove",1998-08-07
"Encore","Funky Bitch",1998-08-07
"Set 1","The Wedge",1998-08-08
"Set 1","NICU",1998-08-08
"Set 1","Sneakin' Sally Through the Alley",1998-08-08
"Set 1","Guyute",1998-08-08
"Set 1","Fikus",1998-08-08
"Set 1","Farmhouse",1998-08-08
"Set 1","Possum",1998-08-08
"Set 1","Sweet Jane",1998-08-08
"Set 2","Cavern",1998-08-08
"Set 2","Also Sprach Zarathustra",1998-08-08
"Set 2","Tela",1998-08-08
"Set 2","Piper",1998-08-08
"Set 2","Sexual Healing",1998-08-08
"Set 2","Hold Your Head Up",1998-08-08
"Set 2","Harry Hood",1998-08-08
"Encore","Sabotage",1998-08-08
"Set 1","Punch You in the Eye",1998-08-09
"Set 1","Bathtub Gin",1998-08-09
"Set 1","The Lizards",1998-08-09
"Set 1","The Moma Dance",1998-08-09
"Set 1","Birds of a Feather",1998-08-09
"Set 1","Esther",1998-08-09
"Set 1","Roggae",1998-08-09
"Set 1","Bouncing Around the Room",1998-08-09
"Set 1","David Bowie",1998-08-09
"Set 2","AC/DC Bag",1998-08-09
"Set 2","Sparkle",1998-08-09
"Set 2","Run Like an Antelope",1998-08-09
"Set 2","Brian and Robert",1998-08-09
"Set 2","Waste",1998-08-09
"Set 2","Somewhere Over the Rainbow",1998-08-09
"Set 2","You Enjoy Myself",1998-08-09
"Set 2","Frankenstein",1998-08-09
"Set 2","Chalk Dust Torture",1998-08-09
"Set 2","Hello My Baby",1998-08-09
"Encore","Terrapin Station",1998-08-09
"Set 1","Trench Town Rock",1998-08-11
"Set 1","Julius",1998-08-11
"Set 1","Wolfman's Brother",1998-08-11
"Set 1","Time Loves a Hero",1998-08-11
"Set 1","Bittersweet Motel",1998-08-11
"Set 1","Reba",1998-08-11
"Set 1","The Sloth",1998-08-11
"Set 1","Ginseng Sullivan",1998-08-11
"Set 1","Fee",1998-08-11
"Set 1","Maze",1998-08-11
"Set 1","Sample in a Jar",1998-08-11
"Set 2","Runaway Jim",1998-08-11
"Set 2","Meat",1998-08-11
"Set 2","Limb By Limb",1998-08-11
"Set 2","When the Circus Comes",1998-08-11
"Set 2","Down with Disease",1998-08-11
"Encore","Wilson",1998-08-11
"Encore","Golgi Apparatus",1998-08-11
"Set 1","La Grange",1998-08-12
"Set 1","Makisupa Policeman",1998-08-12
"Set 1","Funky Bitch",1998-08-12
"Set 1","Possum",1998-08-12
"Set 1","Roggae",1998-08-12
"Set 1","Character Zero",1998-08-12
"Set 1","Ramble On",1998-08-12
"Set 1","Slave to the Traffic Light",1998-08-12
"Set 2","Mike's Song",1998-08-12
"Set 2","Simple",1998-08-12
"Set 2","Rift",1998-08-12
"Set 2","Loving Cup",1998-08-12
"Set 2","Sleeping Monkey",1998-08-12
"Set 2","Weekapaug Groove",1998-08-12
"Set 2","The Squirming Coil",1998-08-12
"Encore","Burning Down the House",1998-08-12
"Encore","You Enjoy Myself",1998-08-12
"Set 1","Funky Bitch",1998-08-14
"Set 1","Ginseng Sullivan",1998-08-14
"Set 1","Back at the Chicken Shack",1998-08-14
"Set 1","Jam",1998-08-14
"Set 1","She Caught the Katy and Left Me a Mule to Ride",1998-08-14
"Set 1","Dog Log",1998-08-14
"Set 1","Mike's Song",1998-08-15
"Set 1","Simple",1998-08-15
"Set 1","Beauty of My Dreams",1998-08-15
"Set 1","Roggae",1998-08-15
"Set 1","Split Open and Melt",1998-08-15
"Set 1","Poor Heart",1998-08-15
"Set 1","The Moma Dance",1998-08-15
"Set 1","Divided Sky",1998-08-15
"Set 1","Water in the Sky",1998-08-15
"Set 1","Funky Bitch",1998-08-15
"Set 1","Cities",1998-08-15
"Set 1","Weekapaug Groove",1998-08-15
"Set 2","The Wedge",1998-08-15
"Set 2","Reba",1998-08-15
"Set 2","Gumbo",1998-08-15
"Set 2","Sanity",1998-08-15
"Set 2","Tweezer",1998-08-15
"Set 2","The Horse",1998-08-15
"Set 2","Silent in the Morning",1998-08-15
"Set 2","Chalk Dust Torture",1998-08-15
"Set 2","Slave to the Traffic Light",1998-08-15
"Set 3","NICU",1998-08-15
"Set 3","David Bowie",1998-08-15
"Set 3","Strange Design",1998-08-15
"Set 3","Limb By Limb",1998-08-15
"Set 3","Brian and Robert",1998-08-15
"Set 3","Loving Cup",1998-08-15
"Encore","Halley's Comet",1998-08-15
"Encore","Cavern",1998-08-15
"Encore","Tweezer Reprise",1998-08-15
"Set 4","Ambient Jam",1998-08-15
"Set 1","Ginseng Sullivan",1998-08-16
"Set 1","Bathtub Gin",1998-08-16
"Set 1","Rift",1998-08-16
"Set 1","Punch You in the Eye",1998-08-16
"Set 1","Lawn Boy",1998-08-16
"Set 1","Ya Mar",1998-08-16
"Set 1","AC/DC Bag",1998-08-16
"Set 1","Frankie Says",1998-08-16
"Set 1","Birds of a Feather",1998-08-16
"Set 1","Guyute",1998-08-16
"Set 1","Possum",1998-08-16
"Set 2","Down with Disease",1998-08-16
"Set 2","Piper",1998-08-16
"Set 2","Ghost",1998-08-16
"Set 2","Fluffhead",1998-08-16
