Set,Song,date,show,gap,realGap,tour
Set 1,Funky Bitch,2012-06-23,1451,6,13,131
Set 1,Backwards Down the Number Line,2012-06-23,1451,3,4,131
Set 1,Gumbo,2012-06-23,1451,5,7,131
Set 1,Maze,2012-06-23,1451,3,4,131
Set 1,Torn and Frayed,2012-06-23,1451,9,16,131
Set 1,The Moma Dance,2012-06-23,1451,7,13,131
Set 1,Scent of a Mule,2012-06-23,1451,10,175,131
Set 1,46 Days,2012-06-23,1451,6,8,131
Set 1,You Enjoy Myself,2012-06-23,1451,12,177,131
Set 2,Gotta Jibboo,2012-06-23,1451,4,6,131
Set 2,Mike's Song,2012-06-23,1451,2,3,131
Set 2,Simple,2012-06-23,1451,3,4,131
Set 2,Light,2012-06-23,1451,5,7,131
Set 2,Weekapaug Groove,2012-06-23,1451,2,3,131
Set 2,Seven Below,2012-06-23,1451,17,295,131
Set 2,Bouncing Around the Room,2012-06-23,1451,8,15,131
Set 2,Julius,2012-06-23,1451,2,3,131
Set 2,Slave to the Traffic Light,2012-06-23,1451,3,4,131
Encore,The Lizards,2012-06-23,1451,42,385,131
Set 1,Sample in a Jar,2012-06-24,1452,4,5,131
Set 1,Tube,2012-06-24,1452,4,5,131
Set 1,Axilla,2012-06-24,1452,4,5,131
Set 1,Bathtub Gin,2012-06-24,1452,4,5,131
Set 1,Roses Are Free,2012-06-24,1452,5,7,131
Set 1,Limb By Limb,2012-06-24,1452,4,5,131
Set 1,Free,2012-06-24,1452,3,4,131
Set 1,NICU,2012-06-24,1452,5,7,131
Set 1,Possum,2012-06-24,1452,3,4,131
Set 1,The Wedge,2012-06-24,1452,7,9,131
Set 1,Corinna,2012-06-24,1452,58,604,131
Set 1,Meatstick,2012-06-24,1452,27,324,131
Set 2,Golden Age,2012-06-24,1452,8,14,131
Set 2,Ghost,2012-06-24,1452,10,17,131
Set 2,Sweet Virginia,2012-06-24,1452,18,296,131
Set 2,Rift,2012-06-24,1452,4,5,131
Set 2,Tweezer,2012-06-24,1452,3,4,131
Set 2,Walk Away,2012-06-24,1452,27,324,131
Set 2,The Horse,2012-06-24,1452,6,8,131
Set 2,Silent in the Morning,2012-06-24,1452,5,7,131
Set 2,Piper,2012-06-24,1452,7,9,131
Set 2,Waste,2012-06-24,1452,26,323,131
Set 2,Run Like an Antelope,2012-06-24,1452,4,5,131
Encore,Loving Cup,2012-06-24,1452,10,17,131
Encore,Tweezer Reprise,2012-06-24,1452,3,4,131
Set 1,The Birdwatcher,2012-06-28,1453,35,379,131
Set 1,The Curtain With,2012-06-28,1453,40,384,131
Set 1,Fuck Your Face,2012-06-28,1453,44,390,131
Set 1,The Old Home Place,2012-06-28,1453,107,936,131
Set 1,Pebbles and Marbles,2012-06-28,1453,12,180,131
Set 1,Weigh,2012-06-28,1453,20,316,131
Set 1,Chalk Dust Torture,2012-06-28,1453,3,6,131
Set 1,Wolfman's Brother,2012-06-28,1453,4,6,131
Set 1,Cool It Down,2012-06-28,1453,56,549,131
Set 1,Tweezer,2012-06-28,1453,1,4,131
Set 1,Tela,2012-06-28,1453,45,391,131
Set 1,Stealing Time From the Faulty Plan,2012-06-28,1453,5,9,131
Set 2,Mike's Song,2012-06-28,1453,2,5,131
Set 2,McGrupp and the Watchful Hosemasters,2012-06-28,1453,30,362,131
Set 2,Back on the Train,2012-06-28,1453,5,9,131
Set 2,Hold Your Head Up,2012-06-28,1453,26,325,131
Set 2,Bike,2012-06-28,1453,35,377,131
Set 2,Hold Your Head Up,2012-06-28,1453,0,0,131
Set 2,Weekapaug Groove,2012-06-28,1453,2,5,131
Set 2,Prince Caspian,2012-06-28,1453,6,11,131
Set 2,Waves,2012-06-28,1453,22,318,131
Set 2,Bug,2012-06-28,1453,6,11,131
Set 2,David Bowie,2012-06-28,1453,3,6,131
Encore,Show of Life,2012-06-28,1453,9,18,131
Encore,Tweezer Reprise,2012-06-28,1453,1,4,131
Set 1,Crowd Control,2012-06-29,1454,90,734,131
Set 1,Dinner and a Movie,2012-06-29,1454,23,318,131
Set 1,Sweet Jane,2012-06-29,1454,372,4990,131
Set 1,Limb By Limb,2012-06-29,1454,2,5,131
Set 1,Possum,2012-06-29,1454,2,5,131
Set 1,Mound,2012-06-29,1454,24,322,131
Set 1,Life on Mars?,2012-06-29,1454,24,322,131
Set 1,The Mango Song,2012-06-29,1454,6,10,131
Set 1,Big Black Furry Creature from Mars,2012-06-29,1454,30,362,131
Set 1,Strange Design,2012-06-29,1454,20,301,131
Set 1,Birds of a Feather,2012-06-29,1454,5,9,131
Set 1,Halley's Comet,2012-06-29,1454,4,7,131
Set 1,While My Guitar Gently Weeps,2012-06-29,1454,75,684,131
Set 2,Down with Disease,2012-06-29,1454,4,7,131
Set 2,Sand,2012-06-29,1454,4,7,131
Set 2,Twist,2012-06-29,1454,4,7,131
Set 2,Rift,2012-06-29,1454,2,5,131
Set 2,Bathtub Gin,2012-06-29,1454,2,5,131
Set 2,Fluffhead,2012-06-29,1454,4,7,131
Set 2,Ride Captain Ride,2012-06-29,1454,42,387,131
Set 2,Run Like an Antelope,2012-06-29,1454,2,5,131
Encore,Cavern,2012-06-29,1454,6,10,131
Encore,Sanity,2012-06-29,1454,20,301,131
Encore,First Tube,2012-06-29,1454,9,14,131
Set 1,My Soul,2012-06-30,1455,9,15,131
Set 1,Daniel Saw the Stone,2012-06-30,1455,42,385,131
Set 1,AC/DC Bag,2012-06-30,1455,6,10,131
Set 1,The Moma Dance,2012-06-30,1455,4,7,131
Set 1,Runaway Jim,2012-06-30,1455,5,8,131
Set 1,Let It Loose,2012-06-30,1455,23,319,131
Set 1,Reba,2012-06-30,1455,8,13,131
Set 1,Kill Devil Falls,2012-06-30,1455,5,8,131
Set 1,The Sloth,2012-06-30,1455,11,15,131
Set 1,Ocelot,2012-06-30,1455,9,14,131
Set 1,Poor Heart,2012-06-30,1455,26,325,131
Set 1,When the Circus Comes,2012-06-30,1455,26,325,131
Set 1,Timber (Jerry The Mule),2012-06-30,1455,8,13,131
Set 1,The Oh Kee Pa Ceremony,2012-06-30,1455,12,22,131
Set 1,Suzy Greenberg,2012-06-30,1455,9,14,131
Set 2,Backwards Down the Number Line,2012-06-30,1455,4,7,131
Set 2,Carini,2012-06-30,1455,5,8,131
Set 2,Wilson,2012-06-30,1455,5,8,131
Set 2,Golden Age,2012-06-30,1455,3,6,131
Set 2,Also Sprach Zarathustra,2012-06-30,1455,8,13,131
Set 2,Rock and Roll,2012-06-30,1455,6,10,131
Set 2,Steam,2012-06-30,1455,14,182,131
Set 2,Piper,2012-06-30,1455,3,6,131
Set 2,Quinn the Eskimo,2012-06-30,1455,8,13,131
Set 2,Harry Hood,2012-06-30,1455,6,10,131
Set 2,Character Zero,2012-06-30,1455,8,13,131
Encore,Good Times Bad Times,2012-06-30,1455,9,14,131
Set 1,Soul Shakedown Party,2012-07-01,1456,21,303,131
Set 1,Lonesome Cowboy Bill,2012-07-01,1456,41,385,131
Set 1,Vultures,2012-07-01,1456,16,184,131
Set 1,Gotta Jibboo,2012-07-01,1456,5,8,131
Set 1,Dirt,2012-07-01,1456,25,321,131
Set 1,A Song I Heard the Ocean Sing,2012-07-01,1456,32,364,131
Set 1,Access Me,2012-07-01,1456,42,386,131
Set 1,Meat,2012-07-01,1456,28,327,131
Set 1,Frankenstein,2012-07-01,1456,55,547,131
Set 1,Fee,2012-07-01,1456,46,392,131
Set 1,Maze,2012-07-01,1456,5,8,131
Set 1,The Squirming Coil,2012-07-01,1456,11,16,131
Set 2,Crosseyed and Painless,2012-07-01,1456,10,15,131
Set 2,No Quarter,2012-07-01,1456,23,319,131
Set 2,Light,2012-07-01,1456,5,8,131
Set 2,Ghost,2012-07-01,1456,4,7,131
Set 2,Back on the Train,2012-07-01,1456,3,3,131
Set 2,Farmhouse,2012-07-01,1456,15,183,131
Set 2,46 Days,2012-07-01,1456,5,8,131
Set 2,Heavy Things,2012-07-01,1456,11,16,131
Set 2,Joy,2012-07-01,1456,16,184,131
Set 2,Julius,2012-07-01,1456,5,8,131
Encore,Meatstick,2012-07-01,1456,4,7,131
Set 1,Skin It Back,2012-07-03,1457,189,3259,131
Set 1,Possum,2012-07-03,1457,3,4,131
Set 1,Tube,2012-07-03,1457,5,9,131
Set 1,Happiness Is a Warm Gun,2012-07-03,1457,691,6455,131
Set 1,Mike's Song,2012-07-03,1457,4,5,131
Set 1,I Am Hydrogen,2012-07-03,1457,8,13,131
Set 1,Weekapaug Groove,2012-07-03,1457,4,5,131
Set 1,Halley's Comet,2012-07-03,1457,3,4,131
Set 1,Axilla,2012-07-03,1457,5,9,131
Set 1,Ya Mar,2012-07-03,1457,8,13,131
Set 1,Joy,2012-07-03,1457,1,2,131
Set 1,Jesus Just Left Chicago,2012-07-03,1457,26,323,131
Set 1,Backwards Down the Number Line,2012-07-03,1457,2,3,131
Set 1,Golgi Apparatus,2012-07-03,1457,7,11,131
Set 2,Chalk Dust Torture,2012-07-03,1457,4,5,131
Set 2,Sand,2012-07-03,1457,3,4,131
Set 2,Golden Age,2012-07-03,1457,2,3,131
Set 2,Wolfman's Brother,2012-07-03,1457,4,5,131
Set 2,Walk Away,2012-07-03,1457,5,9,131
Set 2,Bug,2012-07-03,1457,4,5,131
Set 2,Fluffhead,2012-07-03,1457,3,4,131
Set 2,The Wedge,2012-07-03,1457,5,9,131
Set 2,Run Like an Antelope,2012-07-03,1457,3,4,131
Encore,Character Zero,2012-07-03,1457,2,3,131
Set 1,Alumni Blues,2012-07-04,1458,26,324,131
Set 1,Letter to Jimmy Page,2012-07-04,1458,27,324,131
Set 1,Alumni Blues,2012-07-04,1458,1,0,131
Set 1,Head Held High,2012-07-04,1458,376,4995,131
Set 1,The Man Who Stepped Into Yesterday,2012-07-04,1458,141,1109,131
Set 1,Avenu Malkenu,2012-07-04,1458,141,1109,131
Set 1,The Man Who Stepped Into Yesterday,2012-07-04,1458,0,0,131
Set 1,Kill Devil Falls,2012-07-04,1458,3,4,131
Set 1,Bittersweet Motel,2012-07-04,1458,137,1067,131
Set 1,The Moma Dance,2012-07-04,1458,3,4,131
Set 1,Gumbo,2012-07-04,1458,7,11,131
Set 1,David Bowie,2012-07-04,1458,5,6,131
Set 1,Alaska,2012-07-04,1458,8,12,131
Set 1,Susskind Hotel,2012-07-04,1458,24,306,131
Set 1,Hold Your Head Up,2012-07-04,1458,5,6,131
Set 1,Purple Rain,2012-07-04,1458,331,4728,131
Set 1,Hold Your Head Up,2012-07-04,1458,0,0,131
Set 1,The Star Spangled Banner,2012-07-04,1458,34,367,131
Set 2,Boogie On Reggae Woman,2012-07-04,1458,11,17,131
Set 2,Tweezer,2012-07-04,1458,5,6,131
Set 2,Twist,2012-07-04,1458,4,5,131
Set 2,Taste,2012-07-04,1458,16,27,131
Set 2,Quinn the Eskimo,2012-07-04,1458,3,4,131
Set 2,Julius,2012-07-04,1458,2,3,131
Set 2,Rock and Roll,2012-07-04,1458,3,4,131
Set 2,The Horse,2012-07-04,1458,6,10,131
Set 2,Silent in the Morning,2012-07-04,1458,6,10,131
Set 2,Harry Hood,2012-07-04,1458,3,4,131
Set 2,Shine a Light,2012-07-04,1458,10,15,131
Set 2,Show of Life,2012-07-04,1458,5,6,131
Set 2,Slave to the Traffic Light,2012-07-04,1458,7,11,131
Encore,Sleeping Monkey,2012-07-04,1458,9,14,131
Encore,Tweezer Reprise,2012-07-04,1458,5,6,131
Set 1,Runaway Jim,2012-07-06,1459,3,6,131
Set 1,Ocelot,2012-07-06,1459,4,6,131
Set 1,Heavy Things,2012-07-06,1459,3,5,131
Set 1,Back on the Train,2012-07-06,1459,3,5,131
Set 1,Funky Bitch,2012-07-06,1459,9,13,131
Set 1,Tube,2012-07-06,1459,2,3,131
Set 1,Psycho Killer,2012-07-06,1459,132,1057,131
Set 1,Tube,2012-07-06,1459,0,0,131
Set 1,Hold Your Head Up,2012-07-06,1459,1,2,131
Set 1,Cracklin' Rosie,2012-07-06,1459,295,4592,131
Set 1,Hold Your Head Up,2012-07-06,1459,0,0,131
Set 1,Stash,2012-07-06,1459,9,14,131
Set 1,Bouncing Around the Room,2012-07-06,1459,8,13,131
Set 1,Paul and Silas,2012-07-06,1459,43,387,131
Set 1,Horn,2012-07-06,1459,11,17,131
Set 1,Corinna,2012-07-06,1459,7,12,131
Set 1,Light Up Or Leave Me Alone,2012-07-06,1459,9,14,131
Set 2,Chalk Dust Torture,2012-07-06,1459,2,3,131
Set 2,Carini,2012-07-06,1459,4,6,131
Set 2,Sand,2012-07-06,1459,2,3,131
Set 2,Roses Are Free,2012-07-06,1459,7,12,131
Set 2,Punch You in the Eye,2012-07-06,1459,13,20,131
Set 2,Sneakin' Sally Through the Alley,2012-07-06,1459,14,21,131
Set 2,Ghost,2012-07-06,1459,3,5,131
Set 2,Suzy Greenberg,2012-07-06,1459,4,6,131
Set 2,Run Like an Antelope,2012-07-06,1459,2,3,131
Encore,Loving Cup,2012-07-06,1459,7,12,131
Set 1,Grind,2012-07-07,1460,59,554,131
Set 1,Possum,2012-07-07,1460,3,4,131
Set 1,Golgi Apparatus,2012-07-07,1460,3,4,131
Set 1,The Moma Dance,2012-07-07,1460,2,3,131
Set 1,Torn and Frayed,2012-07-07,1460,9,14,131
Set 1,Rift,2012-07-07,1460,6,8,131
Set 1,Cities,2012-07-07,1460,11,17,131
Set 1,Maze,2012-07-07,1460,4,6,131
Set 1,Lawn Boy,2012-07-07,1460,14,21,131
Set 1,Peaches en Regalia,2012-07-07,1460,10,15,131
Set 1,Bathtub Gin,2012-07-07,1460,6,8,131
Set 1,Good Times Bad Times,2012-07-07,1460,5,7,131
Set 2,Down with Disease,2012-07-07,1460,6,8,131
Set 2,Blister in the Sun,2012-07-07,1460,412,5112,131
Set 2,Down with Disease,2012-07-07,1460,0,0,131
Set 2,Boogie On Reggae Woman,2012-07-07,1460,2,3,131
Set 2,Golden Age,2012-07-07,1460,3,4,131
Set 2,Also Sprach Zarathustra,2012-07-07,1460,5,7,131
Set 2,Backwards Down the Number Line,2012-07-07,1460,3,4,131
Set 2,Prince Caspian,2012-07-07,1460,7,9,131
Set 2,Scent of a Mule,2012-07-07,1460,9,14,131
Set 2,Blister in the Sun,2012-07-07,1460,0,0,131
Set 2,Scent of a Mule,2012-07-07,1460,0,0,131
Set 2,Mike's Song,2012-07-07,1460,3,4,131
Set 2,Contact,2012-07-07,1460,22,192,131
Set 2,Weekapaug Groove,2012-07-07,1460,3,4,131
Encore,Sabotage,2012-07-07,1460,26,309,131
Set 1,AC/DC Bag,2012-07-08,1461,5,8,131
Set 1,My Soul,2012-07-08,1461,7,8,131
Set 1,Camel Walk,2012-07-08,1461,16,23,131
Set 1,Sample in a Jar,2012-07-08,1461,10,14,131
Set 1,Wilson,2012-07-08,1461,6,8,131
Set 1,Party Time,2012-07-08,1461,13,19,131
Set 1,Gumbo,2012-07-08,1461,3,4,131
Set 1,Nellie Kane,2012-07-08,1461,18,30,131
Set 1,Driver,2012-07-08,1461,62,556,131
Set 1,Foam,2012-07-08,1461,14,21,131
Set 1,If I Could,2012-07-08,1461,19,31,131
Set 1,Split Open and Melt,2012-07-08,1461,13,19,131
Set 1,La Grange,2012-07-08,1461,317,4673,131
Set 2,Axilla,2012-07-08,1461,4,5,131
Set 2,Light,2012-07-08,1461,5,7,131
Set 2,Twist,2012-07-08,1461,3,4,131
Set 2,Kill Devil Falls,2012-07-08,1461,3,4,131
Set 2,"My Friend, My Friend",2012-07-08,1461,15,22,131
Set 2,Swept Away,2012-07-08,1461,48,394,131
Set 2,Steep,2012-07-08,1461,48,394,131
Set 2,Piper,2012-07-08,1461,6,8,131
Set 2,Free,2012-07-08,1461,9,14,131
Set 2,Kung,2012-07-08,1461,44,389,131
Set 2,Harry Hood,2012-07-08,1461,3,4,131
Set 2,Cavern,2012-07-08,1461,7,9,131
Set 2,David Bowie,2012-07-08,1461,3,4,131
Encore,You Enjoy Myself,2012-07-08,1461,10,15,131
Set 1,Suzy Greenberg,2012-08-15,1462,2,40,132
Set 1,Cities,2012-08-15,1462,2,39,132
Set 1,Kill Devil Falls,2012-08-15,1462,1,38,132
Set 1,Guelah Papyrus,2012-08-15,1462,12,54,132
Set 1,Cool It Down,2012-08-15,1462,9,48,132
Set 1,Rift,2012-08-15,1462,2,39,132
Set 1,Stash,2012-08-15,1462,3,40,132
Set 1,Bouncing Around the Room,2012-08-15,1462,3,40,132
Set 1,Bathtub Gin,2012-08-15,1462,2,39,132
Set 1,Quinn the Eskimo,2012-08-15,1462,4,42,132
Set 2,Rock and Roll,2012-08-15,1462,4,42,132
Set 2,Ghost,2012-08-15,1462,3,40,132
Set 2,Limb By Limb,2012-08-15,1462,8,47,132
Set 2,Guyute,2012-08-15,1462,13,56,132
Set 2,Dirt,2012-08-15,1462,6,45,132
Set 2,Harry Hood,2012-08-15,1462,1,38,132
Set 2,Good Times Bad Times,2012-08-15,1462,2,39,132
Encore,Julius,2012-08-15,1462,4,42,132
Set 1,AC/DC Bag,2012-08-17,1463,2,40,132
Set 1,The Moma Dance,2012-08-17,1463,3,41,132
Set 1,Possum,2012-08-17,1463,3,41,132
Set 1,Corinna,2012-08-17,1463,4,42,132
Set 1,Sand,2012-08-17,1463,4,42,132
Set 1,Halley's Comet,2012-08-17,1463,6,45,132
Set 1,Funky Bitch,2012-08-17,1463,4,42,132
Set 1,Sample in a Jar,2012-08-17,1463,2,40,132
Set 1,Roses Are Free,2012-08-17,1463,4,42,132
Set 1,"My Friend, My Friend",2012-08-17,1463,2,40,132
Set 1,Slave to the Traffic Light,2012-08-17,1463,5,44,132
Set 2,Down with Disease,2012-08-17,1463,3,41,132
Set 2,Birds of a Feather,2012-08-17,1463,9,49,132
Set 2,Tweezer,2012-08-17,1463,5,44,132
Set 2,Twist,2012-08-17,1463,2,40,132
Set 2,Wading in the Velvet Sea,2012-08-17,1463,14,58,132
Set 2,Chalk Dust Torture,2012-08-17,1463,4,42,132
Set 2,Joy,2012-08-17,1463,6,45,132
Set 2,Run Like an Antelope,2012-08-17,1463,4,42,132
Set 2,Shine a Light,2012-08-17,1463,5,44,132
Encore,First Tube,2012-08-17,1463,9,49,132
Set 1,Runaway Jim,2012-08-18,1464,5,43,132
Set 1,Wolfman's Brother,2012-08-18,1464,7,46,132
Set 1,Nellie Kane,2012-08-18,1464,3,41,132
Set 1,Beauty of a Broken Heart,2012-08-18,1464,22,72,132
Set 1,Ocelot,2012-08-18,1464,5,43,132
Set 1,Maze,2012-08-18,1464,4,42,132
Set 1,I Didn't Know,2012-08-18,1464,16,60,132
Set 1,46 Days,2012-08-18,1464,8,48,132
Set 1,Tube,2012-08-18,1464,5,43,132
Set 1,When the Circus Comes,2012-08-18,1464,9,49,132
Set 1,Sugar Shack,2012-08-18,1464,70,659,132
Set 1,Split Open and Melt,2012-08-18,1464,3,41,132
Set 1,Cavern,2012-08-18,1464,3,41,132
Set 2,Golden Age,2012-08-18,1464,4,42,132
Set 2,Piper,2012-08-18,1464,3,41,132
Set 2,Mike's Song,2012-08-18,1464,4,42,132
Set 2,Simple,2012-08-18,1464,13,56,132
Set 2,Backwards Down the Number Line,2012-08-18,1464,4,42,132
Set 2,Carini,2012-08-18,1464,5,43,132
Set 2,Wilson,2012-08-18,1464,3,41,132
Set 2,Weekapaug Groove,2012-08-18,1464,4,42,132
Set 2,The Horse,2012-08-18,1464,6,45,132
Set 2,Silent in the Morning,2012-08-18,1464,6,45,132
Set 2,Also Sprach Zarathustra,2012-08-18,1464,4,42,132
Set 2,Fluffhead,2012-08-18,1464,7,46,132
Set 2,Loving Cup,2012-08-18,1464,5,43,132
Encore,Show of Life,2012-08-18,1464,6,45,132
Encore,Character Zero,2012-08-18,1464,7,46,132
Set 1,Crowd Control,2012-08-19,1465,11,51,132
Set 1,Party Time,2012-08-19,1465,4,42,132
Set 1,Axilla,2012-08-19,1465,4,42,132
Set 1,Reba,2012-08-19,1465,10,50,132
Set 1,Free,2012-08-19,1465,4,42,132
Set 1,Mound,2012-08-19,1465,11,51,132
Set 1,Walk Away,2012-08-19,1465,8,47,132
Set 1,NICU,2012-08-19,1465,13,56,132
Set 1,Back on the Train,2012-08-19,1465,6,44,132
Set 1,Gotta Jibboo,2012-08-19,1465,9,49,132
Set 1,Roggae,2012-08-19,1465,15,58,132
Set 1,David Bowie,2012-08-19,1465,4,42,132
Set 2,Crosseyed and Painless,2012-08-19,1465,9,49,132
Set 2,Light,2012-08-19,1465,4,42,132
Set 2,Sneakin' Sally Through the Alley,2012-08-19,1465,6,44,132
Set 2,Crosseyed and Painless,2012-08-19,1465,0,0,132
Set 2,Theme From the Bottom,2012-08-19,1465,19,64,132
Set 2,Rocky Top,2012-08-19,1465,21,70,132
Set 2,Boogie On Reggae Woman,2012-08-19,1465,5,43,132
Set 2,Meatstick,2012-08-19,1465,9,49,132
Set 2,Bug,2012-08-19,1465,8,47,132
Set 2,You Enjoy Myself,2012-08-19,1465,4,42,132
Encore,Ride Captain Ride,2012-08-19,1465,11,51,132
Encore,Tweezer Reprise,2012-08-19,1465,7,46,132
Set 1,Chalk Dust Torture,2012-08-22,1466,2,5,132
Set 1,Skin It Back,2012-08-22,1466,10,50,132
Set 1,The Moma Dance,2012-08-22,1466,3,5,132
Set 1,Rift,2012-08-22,1466,4,7,132
Set 1,Bathtub Gin,2012-08-22,1466,4,7,132
Set 1,Stash,2012-08-22,1466,4,7,132
Set 1,The Ballad of Curtis Loew,2012-08-22,1466,28,238,132
Set 1,Kill Devil Falls,2012-08-22,1466,4,7,132
Set 1,Funky Bitch,2012-08-22,1466,3,5,132
Set 1,Run Like an Antelope,2012-08-22,1466,3,5,132
Set 2,Tweezer,2012-08-22,1466,3,5,132
Set 2,Piper,2012-08-22,1466,2,4,132
Set 2,Mike's Song,2012-08-22,1466,2,4,132
Set 2,Bouncing Around the Room,2012-08-22,1466,4,7,132
Set 2,Backwards Down the Number Line,2012-08-22,1466,2,4,132
Set 2,Heavy Things,2012-08-22,1466,7,47,132
Set 2,If I Could,2012-08-22,1466,5,45,132
Set 2,Weekapaug Groove,2012-08-22,1466,2,4,132
Set 2,Harry Hood,2012-08-22,1466,4,7,132
Set 2,Suzy Greenberg,2012-08-22,1466,5,7,132
Encore,Loving Cup,2012-08-22,1466,2,4,132
Encore,Tweezer Reprise,2012-08-22,1466,1,3,132
Set 1,Possum,2012-08-24,1467,3,7,132
Set 1,Cities,2012-08-24,1467,5,9,132
Set 1,Sample in a Jar,2012-08-24,1467,4,7,132
Set 1,Timber (Jerry The Mule),2012-08-24,1467,12,55,132
Set 1,Back on the Train,2012-08-24,1467,2,5,132
Set 1,Lawn Boy,2012-08-24,1467,7,48,132
Set 1,Down with Disease,2012-08-24,1467,4,7,132
Set 1,Gumbo,2012-08-24,1467,6,47,132
Set 1,Ginseng Sullivan,2012-08-24,1467,22,70,132
Set 1,The Wedge,2012-08-24,1467,10,52,132
Set 1,Julius,2012-08-24,1467,5,9,132
Set 1,Cavern,2012-08-24,1467,3,6,132
Set 1,While My Guitar Gently Weeps,2012-08-24,1467,13,56,132
Set 2,Rock and Roll,2012-08-24,1467,5,9,132
Set 2,The Lizards,2012-08-24,1467,16,62,132
Set 2,Halley's Comet,2012-08-24,1467,4,7,132
Set 2,Sand,2012-08-24,1467,4,7,132
Set 2,Twist,2012-08-24,1467,4,7,132
Set 2,Birds of a Feather,2012-08-24,1467,4,7,132
Set 2,Boogie On Reggae Woman,2012-08-24,1467,2,5,132
Set 2,Also Sprach Zarathustra,2012-08-24,1467,3,6,132
Set 2,Waste,2012-08-24,1467,15,61,132
Set 2,Slave to the Traffic Light,2012-08-24,1467,4,7,132
Encore,Good Times Bad Times,2012-08-24,1467,5,9,132
Set 1,Cars Trucks Buses,2012-08-25,1468,49,434,132
Set 1,Wolfman's Brother,2012-08-25,1468,4,7,132
Set 1,Runaway Jim,2012-08-25,1468,5,7,132
Set 1,Ya Mar,2012-08-25,1468,11,53,132
Set 1,Alaska,2012-08-25,1468,10,52,132
Set 1,My Soul,2012-08-25,1468,7,48,132
Set 1,Wilson,2012-08-25,1468,4,7,132
Set 1,Maze,2012-08-25,1468,4,7,132
Set 1,Roses Are Free,2012-08-25,1468,5,8,132
Set 1,Backwards Down the Number Line,2012-08-25,1468,2,3,132
Set 1,Character Zero,2012-08-25,1468,4,7,132
Set 2,Kill Devil Falls,2012-08-25,1468,2,3,132
Set 2,Golden Age,2012-08-25,1468,4,7,132
Set 2,Free,2012-08-25,1468,3,6,132
Set 2,Light,2012-08-25,1468,3,6,132
Set 2,Wading in the Velvet Sea,2012-08-25,1468,5,8,132
Set 2,Chalk Dust Torture,2012-08-25,1468,3,3,132
Set 2,What's the Use?,2012-08-25,1468,19,66,132
Set 2,Joy,2012-08-25,1468,5,8,132
Set 2,Run Like an Antelope,2012-08-25,1468,2,3,132
Encore,A Day in the Life,2012-08-25,1468,21,69,132
Set 1,AC/DC Bag,2012-08-26,1469,6,9,132
Set 1,The Moma Dance,2012-08-26,1469,3,4,132
Set 1,Heavy Things,2012-08-26,1469,3,4,132
Set 1,Ocelot,2012-08-26,1469,5,8,132
Set 1,Funky Bitch,2012-08-26,1469,3,4,132
Set 1,Bathtub Gin,2012-08-26,1469,3,4,132
Set 1,Fluffhead,2012-08-26,1469,5,8,132
Set 1,Alumni Blues,2012-08-26,1469,11,53,132
Set 1,Letter to Jimmy Page,2012-08-26,1469,11,53,132
Set 1,Alumni Blues,2012-08-26,1469,0,0,132
Set 1,Tube,2012-08-26,1469,5,8,132
Set 1,My Sweet One,2012-08-26,1469,24,72,132
Set 1,David Bowie,2012-08-26,1469,4,7,132
Set 2,Crosseyed and Painless,2012-08-26,1469,4,7,132
Set 2,McGrupp and the Watchful Hosemasters,2012-08-26,1469,16,59,132
Set 2,Mike's Song,2012-08-26,1469,3,4,132
Set 2,Bouncing Around the Room,2012-08-26,1469,3,4,132
Set 2,Axilla,2012-08-26,1469,4,7,132
Set 2,Tweezer,2012-08-26,1469,3,4,132
Set 2,Harry Hood,2012-08-26,1469,3,4,132
Set 2,The Horse,2012-08-26,1469,5,8,132
Set 2,Silent in the Morning,2012-08-26,1469,5,8,132
Set 2,Weekapaug Groove,2012-08-26,1469,3,4,132
Set 2,Suzy Greenberg,2012-08-26,1469,3,4,132
Encore,Big Black Furry Creature from Mars,2012-08-26,1469,15,58,132
Encore,Tweezer Reprise,2012-08-26,1469,3,4,132
Set 1,Punch You in the Eye,2012-08-28,1470,10,53,132
Set 1,Runaway Jim,2012-08-28,1470,2,3,132
Set 1,Ocelot,2012-08-28,1470,1,2,132
Set 1,Reba,2012-08-28,1470,5,9,132
Set 1,I Didn't Know,2012-08-28,1470,6,10,132
Set 1,The Curtain,2012-08-28,1470,46,422,132
Set 1,Peaches en Regalia,2012-08-28,1470,10,52,132
Set 1,Mound,2012-08-28,1470,5,9,132
Set 1,Sample in a Jar,2012-08-28,1470,3,4,132
Set 1,The Sloth,2012-08-28,1470,15,59,132
Set 1,Camel Walk,2012-08-28,1470,9,51,132
Set 1,Possum,2012-08-28,1470,4,4,132
Set 1,Quinn the Eskimo,2012-08-28,1470,8,13,132
Set 2,Chalk Dust Torture,2012-08-28,1470,2,3,132
Set 2,Frankie Says,2012-08-28,1470,72,609,132
Set 2,Undermind,2012-08-28,1470,21,69,132
Set 2,Sand,2012-08-28,1470,3,4,132
Set 2,Walk Away,2012-08-28,1470,5,9,132
Set 2,Limb By Limb,2012-08-28,1470,8,13,132
Set 2,Julius,2012-08-28,1470,3,4,132
Set 2,Also Sprach Zarathustra,2012-08-28,1470,3,4,132
Set 2,You Enjoy Myself,2012-08-28,1470,5,9,132
Encore,Shine a Light,2012-08-28,1470,7,11,132
Set 1,Kill Devil Falls,2012-08-29,1471,2,4,132
