Set,Song,date,show,gap,realGap,tour
Set 2,Gotta Jibboo,2018-10-20,1693,4,48,157
Set 2,The Oh Kee Pa Ceremony,2018-10-20,1693,39,449,157
Set 2,Suzy Greenberg,2018-10-20,1693,4,48,157
Encore,Shine a Light,2018-10-20,1693,43,455,157
Set 1,Stealing Time From the Faulty Plan,2018-10-21,1694,10,72,157
Set 1,Skin It Back,2018-10-21,1694,116,1167,157
Set 1,Brian and Robert,2018-10-21,1694,16,82,157
Set 1,Timber (Jerry The Mule),2018-10-21,1694,10,72,157
Set 1,Simple,2018-10-21,1694,7,51,157
Set 1,Mexican Cousin,2018-10-21,1694,99,1008,157
Set 1,Camel Walk,2018-10-21,1694,33,441,157
Set 1,Back on the Train,2018-10-21,1694,15,79,157
Set 1,Saw It Again,2018-10-21,1694,10,72,157
Set 2,Waves,2018-10-21,1694,13,77,157
Set 2,Rise/Come Together,2018-10-21,1694,22,92,157
Set 2,Light,2018-10-21,1694,3,4,157
Set 2,The Line,2018-10-21,1694,16,82,157
Set 2,Wingsuit,2018-10-21,1694,11,74,157
Set 2,Your Pet Cat,2018-10-21,1694,17,85,157
Set 2,What's the Use?,2018-10-21,1694,7,51,157
Set 2,Possum,2018-10-21,1694,5,49,157
Encore,More,2018-10-21,1694,6,50,157
Encore 2,You Enjoy Myself,2018-10-21,1694,10,72,157
Set 1,Tweezer Reprise,2018-10-23,1695,5,51,157
Set 1,Party Time,2018-10-23,1695,10,73,157
Set 1,Free,2018-10-23,1695,5,7,157
Set 1,The Old Home Place,2018-10-23,1695,57,662,157
Set 1,Lawn Boy,2018-10-23,1695,13,77,157
Set 1,Cool It Down,2018-10-23,1695,233,2260,157
Set 1,Theme From the Bottom,2018-10-23,1695,5,7,157
Set 1,Funky Bitch,2018-10-23,1695,6,51,157
Set 1,Kill Devil Falls,2018-10-23,1695,18,87,157
Set 1,Wolfman's Brother,2018-10-23,1695,4,6,157
Set 1,Character Zero,2018-10-23,1695,5,7,157
Set 2,Mike's Song,2018-10-23,1695,13,77,157
Set 2,Ghost,2018-10-23,1695,5,7,157
Set 2,Everything's Right,2018-10-23,1695,5,7,157
Set 2,Set Your Soul Free,2018-10-23,1695,4,6,157
Set 2,When the Circus Comes,2018-10-23,1695,38,448,157
Set 2,Weekapaug Groove,2018-10-23,1695,13,77,157
Encore,Loving Cup,2018-10-23,1695,17,84,157
Set 1,Soul Planet,2018-10-24,1696,7,52,157
Set 1,Also Sprach Zarathustra,2018-10-24,1696,6,8,157
Set 1,555,2018-10-24,1696,17,82,157
Set 1,Farmhouse,2018-10-24,1696,12,75,157
Set 1,Halfway to the Moon,2018-10-24,1696,18,85,157
Set 1,Waste,2018-10-24,1696,13,77,157
Set 1,"My Friend, My Friend",2018-10-24,1696,7,52,157
Set 1,Maze,2018-10-24,1696,7,52,157
Set 1,Bathtub Gin,2018-10-24,1696,5,7,157
Set 2,Down with Disease,2018-10-24,1696,8,53,157
Set 2,Crosseyed and Painless,2018-10-24,1696,9,54,157
Set 2,Scents and Subtle Sounds,2018-10-24,1696,13,77,157
Set 2,No Men In No Man's Land,2018-10-24,1696,3,4,157
Set 2,Boogie On Reggae Woman,2018-10-24,1696,22,92,157
Set 2,Harry Hood,2018-10-24,1696,6,8,157
Encore,Run Like an Antelope,2018-10-24,1696,7,52,157
Set 1,Punch You in the Eye,2018-10-26,1697,24,97,157
Set 1,Martian Monster,2018-10-26,1697,10,56,157
Set 1,Axilla,2018-10-26,1697,23,94,157
Set 1,Reba,2018-10-26,1697,16,82,157
Set 1,My Sweet One,2018-10-26,1697,14,79,157
Set 1,Mercury,2018-10-26,1697,6,9,157
Set 1,Moonage Daydream,2018-10-26,1697,48,462,157
Set 1,Walls of the Cave,2018-10-26,1697,7,10,157
Set 2,Tweezer,2018-10-26,1697,4,6,157
Set 2,Golden Age,2018-10-26,1697,5,7,157
Set 2,Frost,2018-10-26,1697,37,447,157
Set 2,Limb By Limb,2018-10-26,1697,13,77,157
Set 2,Sand,2018-10-26,1697,5,7,157
Set 2,A Day in the Life,2018-10-26,1697,13,77,157
Set 2,Possum,2018-10-26,1697,3,5,157
Encore,Wilson,2018-10-26,1697,6,9,157
Encore,Tweezer Reprise,2018-10-26,1697,3,3,157
Set 1,Stash,2018-10-27,1698,12,77,157
Set 1,The Dogs,2018-10-27,1698,24,95,157
Set 1,Blaze On,2018-10-27,1698,6,8,157
Set 1,Water in the Sky,2018-10-27,1698,22,92,157
Set 1,Ya Mar,2018-10-27,1698,27,99,157
Set 1,Vultures,2018-10-27,1698,17,83,157
Set 1,Roses Are Free,2018-10-27,1698,45,458,157
Set 1,46 Days,2018-10-27,1698,5,7,157
Set 1,David Bowie,2018-10-27,1698,16,81,157
Set 2,The Moma Dance,2018-10-27,1698,9,11,157
Set 2,No Men In No Man's Land,2018-10-27,1698,2,3,157
Set 2,Steam,2018-10-27,1698,7,10,157
Set 2,Chalk Dust Torture,2018-10-27,1698,7,10,157
Set 2,Fuego,2018-10-27,1698,5,7,157
Set 2,Joy,2018-10-27,1698,13,77,157
Set 2,Suzy Greenberg,2018-10-27,1698,5,7,157
Encore,Rock and Roll,2018-10-27,1698,27,99,157
Set 1,Everything's Right,2018-10-28,1699,3,5,157
Set 1,Destiny Unbound,2018-10-28,1699,33,303,157
Set 1,Heavy Things,2018-10-28,1699,13,77,157
Set 1,Miss You,2018-10-28,1699,10,56,157
Set 1,Tube,2018-10-28,1699,9,12,157
Set 1,Petrichor,2018-10-28,1699,18,84,157
Set 1,I Always Wanted It This Way,2018-10-28,1699,17,82,157
Set 1,Grind,2018-10-28,1699,94,844,157
Set 2,Carini,2018-10-28,1699,7,9,157
Set 2,No Quarter,2018-10-28,1699,46,459,157
Set 2,Cities,2018-10-28,1699,9,12,157
Set 2,Gotta Jibboo,2018-10-28,1699,6,8,157
Set 2,Twist,2018-10-28,1699,7,9,157
Set 2,What's the Use?,2018-10-28,1699,5,7,157
Set 2,Twist,2018-10-28,1699,0,0,157
Set 2,Shade,2018-10-28,1699,11,57,157
Set 2,Plasma,2018-10-28,1699,39,449,157
Set 2,Character Zero,2018-10-28,1699,4,5,157
Encore,Fluffhead,2018-10-28,1699,6,8,157
Set 1,Buried Alive,2018-10-31,1700,41,455,157
Set 1,Ghost,2018-10-31,1700,5,8,157
Set 1,Crazy Sometimes,2018-10-31,1700,37,424,157
Set 1,Free,2018-10-31,1700,5,8,157
Set 1,More,2018-10-31,1700,6,10,157
Set 1,Halley's Comet,2018-10-31,1700,10,15,157
Set 1,Ocelot,2018-10-31,1700,11,59,157
Set 1,Theme From the Bottom,2018-10-31,1700,5,8,157
Set 1,First Tube,2018-10-31,1700,7,11,157
Set 2,Turtle in the Clouds,2018-10-31,1700,0,0,157
Set 2,Stray Dog,2018-10-31,1700,0,0,157
Set 2,Everything is Hollow,2018-10-31,1700,0,0,157
Set 2,We Are Come to Outlive Our Brains,2018-10-31,1700,0,0,157
Set 2,Say It To Me S.A.N.T.O.S.,2018-10-31,1700,0,0,157
Set 2,The Final Hurrah,2018-10-31,1700,0,0,157
Set 2,Play by Play,2018-10-31,1700,0,0,157
Set 2,Death Don't Hurt Very Long,2018-10-31,1700,0,0,157
Set 2,Cool Amber and Mercury,2018-10-31,1700,0,0,157
Set 2,Passing Through,2018-10-31,1700,0,0,157
Set 3,Set Your Soul Free,2018-10-31,1700,5,8,157
Set 3,Tweezer,2018-10-31,1700,3,5,157
Set 3,A Song I Heard the Ocean Sing,2018-10-31,1700,11,59,157
Set 3,Backwards Down the Number Line,2018-10-31,1700,7,11,157
Set 3,Meatstick,2018-10-31,1700,8,12,157
Set 3,Bug,2018-10-31,1700,7,11,157
Set 3,Run Like an Antelope,2018-10-31,1700,4,7,157
Encore,Loving Cup,2018-10-31,1700,5,8,157
Encore,Tweezer Reprise,2018-10-31,1700,3,5,157
Set 1,Everything's Right,2018-11-01,1701,2,4,157
Set 1,AC/DC Bag,2018-11-01,1701,32,106,157
Set 1,Wolfman's Brother,2018-11-01,1701,6,9,157
Set 1,Nellie Kane,2018-11-01,1701,27,100,157
Set 1,Funky Bitch,2018-11-01,1701,6,9,157
Set 1,Chalk Dust Torture,2018-11-01,1701,3,5,157
Set 1,I Been Around,2018-11-01,1701,40,452,157
Set 1,Joy,2018-11-01,1701,3,5,157
Set 1,Walls of the Cave,2018-11-01,1701,4,6,157
Set 2,Blaze On,2018-11-01,1701,3,5,157
Set 2,No Men In No Man's Land,2018-11-01,1701,3,5,157
Set 2,Fuego,2018-11-01,1701,3,5,157
Set 2,Twist,2018-11-01,1701,2,4,157
Set 2,Prince Caspian,2018-11-01,1701,15,81,157
Set 2,Twist,2018-11-01,1701,0,0,157
Set 2,Bouncing Around the Room,2018-11-01,1701,22,89,157
Set 2,Harry Hood,2018-11-01,1701,5,8,157
Encore,Contact,2018-11-01,1701,32,107,157
Encore,Rise/Come Together,2018-11-01,1701,7,11,157
Set 1,Cavern,2018-11-02,1702,8,13,157
Set 1,Beauty of My Dreams,2018-11-02,1702,70,735,157
Set 1,If I Could,2018-11-02,1702,162,1557,157
Set 1,Weigh,2018-11-02,1702,48,462,157
Set 1,Sand,2018-11-02,1702,5,7,157
Set 1,Back on the Train,2018-11-02,1702,8,12,157
Set 1,Martian Monster,2018-11-02,1702,5,7,157
Set 1,Mercury,2018-11-02,1702,5,7,157
Set 1,Suzy Greenberg,2018-11-02,1702,4,6,157
Set 2,Soul Planet,2018-11-02,1702,7,9,157
Set 2,Down with Disease,2018-11-02,1702,6,9,157
Set 2,Guyute,2018-11-02,1702,28,101,157
Set 2,Sneakin' Sally Through the Alley,2018-11-02,1702,14,62,157
Set 2,Light,2018-11-02,1702,8,12,157
Set 2,Slave to the Traffic Light,2018-11-02,1702,11,16,157
Encore,Hold Your Head Up,2018-11-02,1702,91,839,157
Encore,Bike,2018-11-02,1702,115,1155,157
Encore,Hold Your Head Up,2018-11-02,1702,0,0,157
Encore,Good Times Bad Times,2018-11-02,1702,53,469,157
Set 1,The Moma Dance,2018-11-03,1703,4,7,157
Set 1,Kill Devil Falls,2018-11-03,1703,8,11,157
Set 1,Roggae,2018-11-03,1703,11,15,157
Set 1,Water in the Sky,2018-11-03,1703,5,7,157
Set 1,555,2018-11-03,1703,7,10,157
Set 1,Tube,2018-11-03,1703,4,6,157
Set 1,Farmhouse,2018-11-03,1703,7,10,157
Set 1,Mike's Song,2018-11-03,1703,8,11,157
Set 1,Lifeboy,2018-11-03,1703,72,739,157
Set 1,Weekapaug Groove,2018-11-03,1703,8,11,157
Set 2,Carini,2018-11-03,1703,4,6,157
Set 2,46 Days,2018-11-03,1703,5,7,157
Set 2,Scents and Subtle Sounds,2018-11-03,1703,7,10,157
Set 2,Crosseyed and Painless,2018-11-03,1703,7,10,157
Set 2,Also Sprach Zarathustra,2018-11-03,1703,7,10,157
Set 2,Possum,2018-11-03,1703,6,8,157
Set 2,Split Open and Melt,2018-11-03,1703,11,15,157
Encore,Wading in the Velvet Sea,2018-11-03,1703,12,17,157
Encore,Character Zero,2018-11-03,1703,4,6,157
Set 1,We Are Come to Outlive Our Brains,2018-12-28,1704,3,58,158
Set 1,Martian Monster,2018-12-28,1704,2,56,158
Set 1,Axilla,2018-12-28,1704,7,63,158
Set 1,Free,2018-12-28,1704,4,58,158
Set 1,The Wedge,2018-12-28,1704,13,72,158
Set 1,Meat,2018-12-28,1704,12,70,158
Set 1,Ghost,2018-12-28,1704,4,58,158
Set 1,Sparkle,2018-12-28,1704,12,70,158
Set 1,If I Could,2018-12-28,1704,2,56,158
Set 1,Maze,2018-12-28,1704,8,65,158
Set 1,Walls of the Cave,2018-12-28,1704,3,57,158
Set 2,Set Your Soul Free,2018-12-28,1704,4,58,158
Set 2,Swept Away,2018-12-28,1704,47,514,158
Set 2,Steep,2018-12-28,1704,47,514,158
Set 2,The Final Hurrah,2018-12-28,1704,4,58,158
Set 2,Fuego,2018-12-28,1704,3,57,158
Set 2,Shade,2018-12-28,1704,5,61,158
Set 2,Bathtub Gin,2018-12-28,1704,8,65,158
Set 2,Possum,2018-12-28,1704,1,55,158
Encore,Bouncing Around the Room,2018-12-28,1704,3,57,158
Encore,Slave to the Traffic Light,2018-12-28,1704,2,56,158
Set 1,Buried Alive,2018-12-29,1705,5,59,158
Set 1,Blaze On,2018-12-29,1705,4,58,158
Set 1,Turtle in the Clouds,2018-12-29,1705,5,59,158
Set 1,The Sloth,2018-12-29,1705,45,511,158
Set 1,46 Days,2018-12-29,1705,2,56,158
Set 1,Cities,2018-12-29,1705,6,62,158
Set 1,Corinna,2018-12-29,1705,69,731,158
Set 1,Ya Mar,2018-12-29,1705,7,63,158
Set 1,Wolfman's Brother,2018-12-29,1705,4,58,158
Set 2,Carini,2018-12-29,1705,2,56,158
Set 2,Tweezer,2018-12-29,1705,5,59,158
Set 2,Death Don't Hurt Very Long,2018-12-29,1705,5,59,158
Set 2,Tweezer,2018-12-29,1705,0,0,158
Set 2,No Quarter,2018-12-29,1705,6,62,158
Set 2,Also Sprach Zarathustra,2018-12-29,1705,2,56,158
Set 2,First Tube,2018-12-29,1705,5,59,158
Encore,Shine a Light,2018-12-29,1705,12,70,158
Encore,Tweezer Reprise,2018-12-29,1705,5,59,158
Set 1,Alumni Blues,2018-12-30,1706,50,519,158
Set 1,Letter to Jimmy Page,2018-12-30,1706,51,519,158
Set 1,Alumni Blues,2018-12-30,1706,1,0,158
Set 1,Mike's Song,2018-12-30,1706,3,57,158
Set 1,Glide II,2018-12-30,1706,908,8629,158
Set 1,Weekapaug Groove,2018-12-30,1706,3,57,158
Set 1,Crosseyed and Painless,2018-12-30,1706,3,57,158
Set 1,Bliss,2018-12-30,1706,0,0,158
Set 1,Billy Breathes,2018-12-30,1706,57,527,158
Set 1,No Men In No Man's Land,2018-12-30,1706,5,59,158
Set 1,Tube,2018-12-30,1706,3,57,158
Set 1,Weekapaug Groove,2018-12-30,1706,0,0,158
Set 1,Tube,2018-12-30,1706,0,0,158
Set 1,More,2018-12-30,1706,6,60,158
Set 2,Cool Amber and Mercury,2018-12-30,1706,6,60,158
Set 2,Everything's Right,2018-12-30,1706,6,59,158
Set 2,Plasma,2018-12-30,1706,7,63,158
Set 2,Light,2018-12-30,1706,4,58,158
Set 2,Wading in the Velvet Sea,2018-12-30,1706,3,57,158
Set 2,Split Open and Melt,2018-12-30,1706,3,57,158
Encore,Funky Bitch,2018-12-30,1706,5,59,158
Encore,Wilson,2018-12-30,1706,9,65,158
Encore,Rocky Top,2018-12-30,1706,15,74,158
Encore,Cavern,2018-12-30,1706,5,58,158
Set 1,The Moma Dance,2018-12-31,1707,4,58,158
Set 1,Stray Dog,2018-12-31,1707,7,61,158
Set 1,555,2018-12-31,1707,4,58,158
Set 1,Sand,2018-12-31,1707,5,59,158
Set 1,Lawn Boy,2018-12-31,1707,12,69,158
Set 1,Steam,2018-12-31,1707,9,65,158
Set 1,Chalk Dust Torture,2018-12-31,1707,6,60,158
Set 1,What's the Use?,2018-12-31,1707,8,64,158
Set 1,Play by Play,2018-12-31,1707,7,61,158
Set 1,Waste,2018-12-31,1707,11,68,158
Set 1,Ass Handed,2018-12-31,1707,37,166,158
Set 1,Run Like an Antelope,2018-12-31,1707,7,61,158
Set 2,Down with Disease,2018-12-31,1707,5,59,158
Set 2,Farmhouse,2018-12-31,1707,4,58,158
Set 2,Seven Below,2018-12-31,1707,29,153,158
Set 2,Twist,2018-12-31,1707,6,60,158
Set 2,Harry Hood,2018-12-31,1707,6,60,158
Set 2,Passing Through,2018-12-31,1707,7,61,158
Set 2,Harry Hood,2018-12-31,1707,0,0,158
Set 3,Mercury,2018-12-31,1707,5,59,158
Set 3,Auld Lang Syne,2018-12-31,1707,39,365,158
Set 3,Say It To Me S.A.N.T.O.S.,2018-12-31,1707,7,61,158
Set 3,Simple,2018-12-31,1707,13,71,158
Set 3,Saw It Again,2018-12-31,1707,13,71,158
Set 3,Limb By Limb,2018-12-31,1707,10,66,158
Set 3,Rock and Roll,2018-12-31,1707,9,65,158
Set 3,Suzy Greenberg,2018-12-31,1707,5,59,158
Encore,The Lizards,2018-12-31,1707,15,73,158
Encore,Character Zero,2018-12-31,1707,4,58,158
Set 1,Spock's Brain,2019-02-21,1709,443,5685,159
Set 1,Twist,2019-02-21,1709,2,52,159
Set 1,Free,2019-02-21,1709,5,55,159
Set 1,Who Loves the Sun?,2019-02-21,1709,627,7418,159
Set 1,Everything's Right,2019-02-21,1709,3,53,159
Set 1,We Are Come to Outlive Our Brains,2019-02-21,1709,6,55,159
Set 1,Rise/Come Together,2019-02-21,1709,8,112,159
Set 1,Funky Bitch,2019-02-21,1709,3,53,159
Set 1,Sand,2019-02-21,1709,2,52,159
Set 2,Soul Planet,2019-02-21,1709,7,111,159
Set 2,Spanish Moon,2019-02-21,1709,313,3035,159
Set 2,I Always Wanted It This Way,2019-02-21,1709,10,116,159
Set 2,Death Don't Hurt Very Long,2019-02-21,1709,4,54,159
Set 2,Also Sprach Zarathustra,2019-02-21,1709,4,54,159
Set 2,Bathtub Gin,2019-02-21,1709,5,55,159
Set 2,The Squirming Coil,2019-02-21,1709,29,201,159
Encore,Waste,2019-02-21,1709,2,52,159
Encore,Bold As Love,2019-02-21,1709,50,566,159
Set 1,You Enjoy Myself,2019-02-22,1710,15,124,159
Set 1,Turtle in the Clouds,2019-02-22,1710,3,2,159
Set 1,46 Days,2019-02-22,1710,5,55,159
Set 1,No Men In No Man's Land,2019-02-22,1710,4,54,159
Set 1,Emotional Rescue,2019-02-22,1710,238,2366,159
Set 1,Tube,2019-02-22,1710,4,54,159
Set 1,Shade,2019-02-22,1710,6,56,159
Set 1,Saw It Again,2019-02-22,1710,3,53,159
Set 2,Set Your Soul Free,2019-02-22,1710,6,56,159
Set 2,Mercury,2019-02-22,1710,3,53,159
Set 2,Slave to the Traffic Light,2019-02-22,1710,6,56,159
Set 2,Possum,2019-02-22,1710,6,56,159
Set 2,Sanity,2019-02-22,1710,49,565,159
Set 2,Walk Away,2019-02-22,1710,18,126,159
Encore,More,2019-02-22,1710,4,54,159
Set 1,The Curtain With,2019-02-23,1711,24,195,159
Set 1,Punch You in the Eye,2019-02-23,1711,15,120,159
Set 1,Blaze On,2019-02-23,1711,6,56,159
Set 1,Destiny Unbound,2019-02-23,1711,12,118,159
Set 1,Most Events Aren't Planned,2019-02-23,1711,30,202,159
Set 1,Divided Sky,2019-02-23,1711,19,127,159
Set 1,Steam,2019-02-23,1711,4,54,159
Set 1,Chalk Dust Torture,2019-02-23,1711,4,54,159
Set 2,First Tube,2019-02-23,1711,6,56,159
Set 2,Mike's Song,2019-02-23,1711,5,55,159
Set 2,Weekapaug Groove,2019-02-23,1711,5,55,159
Set 2,Fuego,2019-02-23,1711,7,57,159
Set 2,Tweezer,2019-02-23,1711,6,56,159
Set 2,Carini,2019-02-23,1711,6,56,159
Set 2,Ghost,2019-02-23,1711,7,57,159
Set 2,Say It To Me S.A.N.T.O.S.,2019-02-23,1711,4,54,159
Encore,Simple,2019-02-23,1711,4,54,159
Encore,Martian Monster,2019-02-23,1711,7,57,159
Encore,Kung,2019-02-23,1711,74,786,159
Encore,Big Black Furry Creature from Mars,2019-02-23,1711,25,195,159
Encore,Sleeping Monkey,2019-02-23,1711,35,211,159
Encore,Tweezer Reprise,2019-02-23,1711,6,56,159
Set 1,Cool Amber and Mercury,2019-06-11,1712,5,163,160
Set 1,46 Days,2019-06-11,1712,2,109,160
Set 1,Stash,2019-06-11,1712,15,227,160
Set 1,Nellie Kane,2019-06-11,1712,11,222,160
Set 1,Free,2019-06-11,1712,3,110,160
Set 1,Theme From the Bottom,2019-06-11,1712,12,223,160
Set 1,Tube,2019-06-11,1712,2,109,160
Set 1,Drift While You're Sleeping,2019-06-11,1712,0,0,160
Set 2,No Men In No Man's Land,2019-06-11,1712,2,109,160
Set 2,Bathtub Gin,2019-06-11,1712,3,110,160
Set 2,Ghost,2019-06-11,1712,1,108,160
Set 2,Piper,2019-06-11,1712,22,238,160
Set 2,Blaze On,2019-06-11,1712,1,108,160
Set 2,Joy,2019-06-11,1712,11,222,160
Set 2,Simple,2019-06-11,1712,1,108,160
Set 2,Limb By Limb,2019-06-11,1712,5,162,160
Set 2,Slave to the Traffic Light,2019-06-11,1712,2,109,160
Encore,Turtle in the Clouds,2019-06-11,1712,2,109,160
Encore,Character Zero,2019-06-11,1712,5,162,160
Set 1,Chalk Dust Torture,2019-06-12,1713,1,109,160
Set 1,The Moma Dance,2019-06-12,1713,7,163,160
Set 1,Waves,2019-06-12,1713,19,234,160
Set 1,Bouncing Around the Room,2019-06-12,1713,9,166,160
Set 1,Undermind,2019-06-12,1713,21,236,160
Set 1,Heavy Things,2019-06-12,1713,14,227,160
Set 1,Roggae,2019-06-12,1713,10,221,160
Set 1,We Are Come to Outlive Our Brains,2019-06-12,1713,4,111,160
Set 1,Funky Bitch,2019-06-12,1713,4,111,160
Set 1,Set Your Soul Free,2019-06-12,1713,3,110,160
Set 1,Run Like an Antelope,2019-06-12,1713,6,163,160
Set 2,Gloria,2019-06-12,1713,915,8793,160
Set 2,Loving Cup,2019-06-12,1713,13,224,160
Set 2,Twist,2019-06-12,1713,4,111,160
Set 2,About to Run,2019-06-12,1713,0,0,160
Set 2,Mr. Completely,2019-06-12,1713,60,686,160
Set 2,Light,2019-06-12,1713,7,164,160
Set 2,Waste,2019-06-12,1713,4,111,160
Set 2,Suzy Greenberg,2019-06-12,1713,6,163,160
Encore,Farmhouse,2019-06-12,1713,6,163,160
Encore,First Tube,2019-06-12,1713,2,109,160
Set 1,Set Your Soul Free,2019-06-16,1715,1,4,160
Set 1,Blaze On,2019-06-16,1715,3,5,160
Set 1,Death Don't Hurt Very Long,2019-06-16,1715,6,115,160
Set 1,Reba,2019-06-16,1715,18,233,160
Set 1,Free,2019-06-16,1715,3,5,160
Set 1,Sand,2019-06-16,1715,6,115,160
Set 1,Wolfman's Brother,2019-06-16,1715,10,169,160
Set 1,Cavern,2019-06-16,1715,9,168,160
Set 2,Mike's Song,2019-06-16,1715,4,113,160
Set 2,Fluffhead,2019-06-16,1715,16,231,160
Set 2,Twist,2019-06-16,1715,2,4,160
Set 2,Weekapaug Groove,2019-06-16,1715,4,113,160
Set 2,No Men In No Man's Land,2019-06-16,1715,3,5,160
Set 2,Weekapaug Groove,2019-06-16,1715,0,0,160
Set 2,Twist,2019-06-16,1715,0,0,160
Set 2,Fuego,2019-06-16,1715,4,113,160
Set 2,Ghost,2019-06-16,1715,3,5,160
Set 2,Bathtub Gin,2019-06-16,1715,3,5,160
Encore,Wilson,2019-06-16,1715,9,168,160
Encore,First Tube,2019-06-16,1715,2,4,160
Set 1,AC/DC Bag,2019-06-18,1716,14,229,160
Set 1,555,2019-06-18,1716,9,169,160
Set 1,Ocelot,2019-06-18,1716,16,230,160
Set 1,Sample in a Jar,2019-06-18,1716,39,322,160
Set 1,Stash,2019-06-18,1716,4,7,160
Set 1,The Wedge,2019-06-18,1716,12,172,160
Set 1,Frost,2019-06-18,1716,19,235,160
Set 1,Halley's Comet,2019-06-18,1716,16,230,160
Set 1,Ruby Waves,2019-06-18,1716,0,0,160
Set 1,Lawn Boy,2019-06-18,1716,9,169,160
Set 1,You Enjoy Myself,2019-06-18,1716,7,116,160
Set 2,Plasma,2019-06-18,1716,8,118,160
Set 2,The Final Hurrah,2019-06-18,1716,12,172,160
Set 2,Wingsuit,2019-06-18,1716,22,240,160
Set 2,Golden Age,2019-06-18,1716,19,235,160
Set 2,I Always Wanted It This Way,2019-06-18,1716,7,117,160
Set 2,Prince Caspian,2019-06-18,1716,15,229,160
Set 2,If I Could,2019-06-18,1716,12,172,160
Set 2,46 Days,2019-06-18,1716,4,7,160
Encore,Drift While You're Sleeping,2019-06-18,1716,4,7,160
Set 1,Soul Planet,2019-06-19,1717,7,118,160
Set 1,The Moma Dance,2019-06-19,1717,4,7,160
Set 1,Kill Devil Falls,2019-06-19,1717,14,228,160
Set 1,Your Pet Cat,2019-06-19,1717,23,241,160
Set 1,Back on the Train,2019-06-19,1717,15,229,160
Set 1,Everything is Hollow,2019-06-19,1717,17,231,160
Set 1,About to Run,2019-06-19,1717,4,7,160
Set 1,Divided Sky,2019-06-19,1717,6,116,160
Set 1,I Didn't Know,2019-06-19,1717,26,245,160
Set 1,Walls of the Cave,2019-06-19,1717,13,173,160
Set 2,Stealing Time From the Faulty Plan,2019-06-19,1717,24,241,160
Set 2,Birds of a Feather,2019-06-19,1717,26,245,160
Set 2,Crazy Sometimes,2019-06-19,1717,17,231,160
Set 2,Miss You,2019-06-19,1717,18,234,160
Set 2,Everything's Right,2019-06-19,1717,3,5,160
Set 2,Chalk Dust Torture,2019-06-19,1717,5,7,160
Set 2,Slave to the Traffic Light,2019-06-19,1717,5,8,160
Encore,Split Open and Melt,2019-06-19,1717,11,171,160
Encore,A Life Beyond The Dream,2019-06-19,1717,0,0,160
Set 1,Have Mercy,2019-06-21,1718,63,693,160
Set 1,Gotta Jibboo,2019-06-21,1718,19,236,160
Set 1,Free,2019-06-21,1718,3,5,160
Set 1,Ginseng Sullivan,2019-06-21,1718,60,688,160
Set 1,Tweezer,2019-06-21,1718,4,7,160
Set 1,Passing Through,2019-06-21,1718,11,172,160
Set 1,Ya Mar,2019-06-21,1718,13,174,160
Set 1,Mercury,2019-06-21,1718,4,7,160
Set 1,Tweezer,2019-06-21,1718,0,0,160
Set 1,Say It To Me S.A.N.T.O.S.,2019-06-21,1718,4,7,160
Set 2,Runaway Jim,2019-06-21,1718,25,244,160
Set 2,Scents and Subtle Sounds,2019-06-21,1718,15,230,160
Set 2,Tweezer,2019-06-21,1718,0,0,160
Set 2,Sand,2019-06-21,1718,3,5,160
Set 2,Lifeboy,2019-06-21,1718,15,230,160
Set 2,A Song I Heard the Ocean Sing,2019-06-21,1718,18,233,160
Set 2,Taste,2019-06-21,1718,37,320,160
Set 2,Twenty Years Later,2019-06-21,1718,28,248,160
Set 2,Possum,2019-06-21,1718,4,7,160
Encore,More,2019-06-21,1718,4,7,160
Encore,Tweezer Reprise,2019-06-21,1718,4,7,160
Set 1,Undermind,2019-06-22,1719,5,10,160
Set 1,Tube,2019-06-22,1719,7,11,160
Set 1,Funky Bitch,2019-06-22,1719,6,10,160
Set 1,Steam,2019-06-22,1719,5,8,160
Set 1,My Sweet One,2019-06-22,1719,22,239,160
Set 1,NICU,2019-06-22,1719,28,248,160
Set 1,Friend,2019-06-22,1719,0,0,160
Set 1,No Men In No Man's Land,2019-06-22,1719,4,6,160
Set 1,The Horse,2019-06-22,1719,30,293,160
Set 1,Silent in the Morning,2019-06-22,1719,30,293,160
Set 1,David Bowie,2019-06-22,1719,21,238,160
Set 1,The Squirming Coil,2019-06-22,1719,10,121,160
Set 2,Ghost,2019-06-22,1719,4,6,160
Set 2,Axilla,2019-06-22,1719,15,176,160
Set 2,Set Your Soul Free,2019-06-22,1719,5,6,160
Set 2,What's the Use?,2019-06-22,1719,12,173,160
Set 2,Billy Breathes,2019-06-22,1719,13,174,160
Set 2,Death Don't Hurt Very Long,2019-06-22,1719,4,6,160
Set 2,Backwards Down the Number Line,2019-06-22,1719,19,234,160
Set 2,Harry Hood,2019-06-22,1719,5,8,160
Set 2,Rise/Come Together,2019-06-22,1719,10,121,160
Set 2,Golgi Apparatus,2019-06-22,1719,34,315,160
Encore,Bug,2019-06-22,1719,19,234,160
Encore,Character Zero,2019-06-22,1719,5,8,160
Set 1,Carini,2019-06-23,1720,6,9,160
Set 1,My Soul,2019-06-23,1720,67,697,160
Set 1,Rift,2019-06-23,1720,28,247,160
Set 1,Gumbo,2019-06-23,1720,29,249,160
Set 1,It's Ice,2019-06-23,1720,48,337,160
Set 1,Winterqueen,2019-06-23,1720,41,324,160
